id,name,constituency,party,party_id,term,start_date,start_reason,source,end_date
76515e27-86db-4702-8a03-f5aa246b80e9,Grammatidis Christos or Takis,Larissa,E.DI.K.,edik,1,1976-02-25,Μετονομασία κόμματος ΕΚ/ΝΔ σε ΕΔΗΚ,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=76515e27-86db-4702-8a03-f5aa246b80e9,
76515e27-86db-4702-8a03-f5aa246b80e9,Grammatidis Christos or Takis,Larissa,N.D. (New Democracy),nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=76515e27-86db-4702-8a03-f5aa246b80e9,
2d615eb0-051d-42cf-99ea-0dcd092808c0,Grammatikopoulos Athanasios,Pella,ANEXARTITOI ELLINES (Independent Hellenes),anexartitoiellines,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2d615eb0-051d-42cf-99ea-0dcd092808c0,
2779b0ab-b143-49c1-85f8-e4767649717d,Gregos Antonios,Thessaloniki A,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2779b0ab-b143-49c1-85f8-e4767649717d,
2779b0ab-b143-49c1-85f8-e4767649717d,Gregos Antonios,Thessaloniki A,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2779b0ab-b143-49c1-85f8-e4767649717d,
2779b0ab-b143-49c1-85f8-e4767649717d,Gregos Antonios,Thessaloniki A,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2779b0ab-b143-49c1-85f8-e4767649717d,
7d35adef-76ff-4a1d-8a78-00948403915d,Grigorakos Leonidas,Lakonia,PA.SO.K. (Panhellenic Socialist Movement),pasok,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7d35adef-76ff-4a1d-8a78-00948403915d,
7d35adef-76ff-4a1d-8a78-00948403915d,Grigorakos Leonidas,Lakonia,PA.SO.K. (Panhellenic Socialist Movement),pasok,11,2004-03-07,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7d35adef-76ff-4a1d-8a78-00948403915d,
7d35adef-76ff-4a1d-8a78-00948403915d,Grigorakos Leonidas,Lakonia,PA.SO.K. (Panhellenic Socialist Movement),pasok,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7d35adef-76ff-4a1d-8a78-00948403915d,
7d35adef-76ff-4a1d-8a78-00948403915d,Grigorakos Leonidas,Lakonia,PA.SO.K. (Panhellenic Socialist Movement),pasok,13,2009-10-04,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7d35adef-76ff-4a1d-8a78-00948403915d,
7d35adef-76ff-4a1d-8a78-00948403915d,Grigorakos Leonidas,Lakonia,PA.SO.K. (Panhellenic Socialist Movement),pasok,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7d35adef-76ff-4a1d-8a78-00948403915d,
7d35adef-76ff-4a1d-8a78-00948403915d,Grigorakos Leonidas,Lakonia,PA.SO.K. (Panhellenic Socialist Movement),pasok,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7d35adef-76ff-4a1d-8a78-00948403915d,
7d35adef-76ff-4a1d-8a78-00948403915d,Grigorakos Leonidas,Lakonia,PA.SO.K. (Panhellenic Socialist Movement),pasok,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7d35adef-76ff-4a1d-8a78-00948403915d,
34a6a504-3de2-46dd-8608-a43400d774a7,Grigoris Stayros,Lefkada,SYRIZA (Coalition of the Radical Left),syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=34a6a504-3de2-46dd-8608-a43400d774a7,
9ff37cac-912c-4c6a-bde3-6368c1221918,Grivas Dimitrios,Drama,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ff37cac-912c-4c6a-bde3-6368c1221918,
9ff37cac-912c-4c6a-bde3-6368c1221918,Grivas Dimitrios,Drama,N.D. (New Democracy),nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ff37cac-912c-4c6a-bde3-6368c1221918,
57f42eac-c30e-4917-848a-365cf0f7b2c5,Gyparis Konstantinos,Chania,N.D. (New Democracy),nd,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=57f42eac-c30e-4917-848a-365cf0f7b2c5,
4c49d366-d190-4406-ba49-8f02f636999d,Iakovidis Archelaos,Imathia,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4c49d366-d190-4406-ba49-8f02f636999d,
4c49d366-d190-4406-ba49-8f02f636999d,Iakovidis Archelaos,Imathia,N.D. (New Democracy),nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4c49d366-d190-4406-ba49-8f02f636999d,
c57648c5-f14d-4365-a105-6702381f0442,Iakovidou Panagiota (Tania),Athens B,N.D. (New Democracy),nd,15,2014-03-28,Aντικατέστησε: Spiliotopoulos Aristovoulos (Aris) (Λόγω:Resignation from Parliamentary Office),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=c57648c5-f14d-4365-a105-6702381f0442,
9b213e97-06ba-4d48-91cd-2f3edbcd3b71,Iatridi Tsampika (Mika),Dodecanese Islands,ANEXARTITOI ELLINES (Independent Hellenes),anexartitoiellines,13,2012-04-03,Accession/ re-affiliation to Parliamentary Group,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9b213e97-06ba-4d48-91cd-2f3edbcd3b71,
9b213e97-06ba-4d48-91cd-2f3edbcd3b71,Iatridi Tsampika (Mika),Dodecanese Islands,ANEXARTITOI ELLINES (Independent Hellenes),anexartitoiellines,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9b213e97-06ba-4d48-91cd-2f3edbcd3b71,
9b213e97-06ba-4d48-91cd-2f3edbcd3b71,Iatridi Tsampika (Mika),Dodecanese Islands,ANEXARTITOI DIMOKRATIKOI VOULEFTES,anexartitoidimokratikoivouleftes,15,2014-10-16,Accession/ re-affiliation to Parliamentary Group,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9b213e97-06ba-4d48-91cd-2f3edbcd3b71,
e9c4343c-c4bd-429f-b471-76851a52c9c0,Iatropoulou Aikaterini,Piraeus B,ΟΟ.ΕΟ.,"",7,1991-10-07,Aντικατέστησε: Andreadaki Anastasia (Λόγω:Resignation from Parliamentary Office),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=e9c4343c-c4bd-429f-b471-76851a52c9c0,
e79c889c-7bfa-49db-94ce-60f41d79844b,Igglezi Aikaterini,Halkidiki,SYRIZA (Coalition of the Radical Left),syriza,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=e79c889c-7bfa-49db-94ce-60f41d79844b,
e79c889c-7bfa-49db-94ce-60f41d79844b,Igglezi Aikaterini,Halkidiki,SYRIZA (Coalition of the Radical Left),syriza,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=e79c889c-7bfa-49db-94ce-60f41d79844b,
e79c889c-7bfa-49db-94ce-60f41d79844b,Igglezi Aikaterini,Halkidiki,SYRIZA (Coalition of the Radical Left),syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=e79c889c-7bfa-49db-94ce-60f41d79844b,
2e63d1ba-4138-4be8-aa0a-17bf424caa6b,Ignatiadis Georgiou Theodoros,Thessaloniki B,K.K.E. (Communist Party of Greece),kke,13,2011-06-21,Aντικατέστησε: Tzekis Angelos (Λόγω:Deceased),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=2e63d1ba-4138-4be8-aa0a-17bf424caa6b,
6faea034-a82c-4d02-a273-4ff5ba744112,Iliadis Nikolaos,Serres,PA.SO.K. (Panhellenic Socialist Movement),pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=6faea034-a82c-4d02-a273-4ff5ba744112,
99968d6e-1853-4045-9672-c3a85538120a,Ilias Ilias,Grevena,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=99968d6e-1853-4045-9672-c3a85538120a,
d6c3c1c8-b5d1-4b56-a256-427566e7a278,Iliopoulos Panagiotis,Magnesia,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=d6c3c1c8-b5d1-4b56-a256-427566e7a278,
d6c3c1c8-b5d1-4b56-a256-427566e7a278,Iliopoulos Panagiotis,Magnesia,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=d6c3c1c8-b5d1-4b56-a256-427566e7a278,
705e8fb1-74e3-453d-9766-d973a10a3f9a,Iliou Ilias,Municipality of Athens,E.D.A. United Democratic Left,edauniteddemocraticleft,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=705e8fb1-74e3-453d-9766-d973a10a3f9a,
705e8fb1-74e3-453d-9766-d973a10a3f9a,Iliou Ilias,Athens A,Alliance of Progressive and Left Forces,allianceofprogressiveandleftforces,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=705e8fb1-74e3-453d-9766-d973a10a3f9a,
3ffc5092-d7c8-4808-85a3-f01abe7eb8b4,Imamoglou Chasan,Rodopi,National Alignment,nationalalignment,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=3ffc5092-d7c8-4808-85a3-f01abe7eb8b4,
bc66c8cf-2a56-4a75-8c3b-62e22032c4a3,Intzes Anastasios,Thessaloniki A,PA.SO.K. (Panhellenic Socialist Movement),pasok,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bc66c8cf-2a56-4a75-8c3b-62e22032c4a3,
bc66c8cf-2a56-4a75-8c3b-62e22032c4a3,Intzes Anastasios,Thessaloniki A,PA.SO.K. (Panhellenic Socialist Movement),pasok,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bc66c8cf-2a56-4a75-8c3b-62e22032c4a3,
bc66c8cf-2a56-4a75-8c3b-62e22032c4a3,Intzes Anastasios,Thessaloniki A,DI.K.KI.,dikki,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=bc66c8cf-2a56-4a75-8c3b-62e22032c4a3,
35bd74af-5a5e-4225-901f-770fe6da9484,Intzes Vasileios,Serres,PA.SO.K. (Panhellenic Socialist Movement),pasok,1,1974-11-17,Aντικατέστησε: Minas Theocharis (Λόγω:Election),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=35bd74af-5a5e-4225-901f-770fe6da9484,
35bd74af-5a5e-4225-901f-770fe6da9484,Intzes Vasileios,Serres,PA.SO.K. (Panhellenic Socialist Movement),pasok,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=35bd74af-5a5e-4225-901f-770fe6da9484,
35bd74af-5a5e-4225-901f-770fe6da9484,Intzes Vasileios,Serres,PA.SO.K. (Panhellenic Socialist Movement),pasok,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=35bd74af-5a5e-4225-901f-770fe6da9484,
35bd74af-5a5e-4225-901f-770fe6da9484,Intzes Vasileios,Serres,PA.SO.K. (Panhellenic Socialist Movement),pasok,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=35bd74af-5a5e-4225-901f-770fe6da9484,
c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,Ioannidis Foivos,Lasithi,PA.SO.K. (Panhellenic Socialist Movement),pasok,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,
c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,Ioannidis Foivos,Lasithi,PA.SO.K. (Panhellenic Socialist Movement),pasok,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,
c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,Ioannidis Foivos,Lasithi,PA.SO.K. (Panhellenic Socialist Movement),pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,
c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,Ioannidis Foivos,Lasithi,PA.SO.K. (Panhellenic Socialist Movement),pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,
c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,Ioannidis Foivos,Lasithi,PA.SO.K. (Panhellenic Socialist Movement),pasok,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=c1d096cf-a441-4ec9-b4e5-d57cdfa71d14,
3ff7d256-460c-485a-8dc7-a43400dbf9a3,Ioannidis Ilias,Kavala,SYRIZA (Coalition of the Radical Left),syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=3ff7d256-460c-485a-8dc7-a43400dbf9a3,
8d40591c-09ec-4b0c-abcc-93b6072b50ee,Ioannidis Ioannis,Thessaloniki A,N.D. (New Democracy),nd,11,2004-03-07,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=8d40591c-09ec-4b0c-abcc-93b6072b50ee,
8d40591c-09ec-4b0c-abcc-93b6072b50ee,Ioannidis Ioannis,Thessaloniki A,N.D. (New Democracy),nd,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=8d40591c-09ec-4b0c-abcc-93b6072b50ee,
8d40591c-09ec-4b0c-abcc-93b6072b50ee,Ioannidis Ioannis,Thessaloniki A,N.D. (New Democracy),nd,13,2009-10-04,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=8d40591c-09ec-4b0c-abcc-93b6072b50ee,
8d40591c-09ec-4b0c-abcc-93b6072b50ee,Ioannidis Ioannis,Thessaloniki A,N.D. (New Democracy),nd,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=8d40591c-09ec-4b0c-abcc-93b6072b50ee,
8d40591c-09ec-4b0c-abcc-93b6072b50ee,Ioannidis Ioannis,Thessaloniki A,N.D. (New Democracy),nd,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=8d40591c-09ec-4b0c-abcc-93b6072b50ee,
6c893c74-3cca-4df4-a77c-495e3b343815,Ioannou Christos,Ioannina,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=6c893c74-3cca-4df4-a77c-495e3b343815,
6c893c74-3cca-4df4-a77c-495e3b343815,Ioannou Christos,Ioannina,N.D. (New Democracy),nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=6c893c74-3cca-4df4-a77c-495e3b343815,
b9b3e19f-68ce-48d2-bd49-7eba04800253,Ioannou Vasileios,Preveza,PA.SO.K. (Panhellenic Socialist Movement),pasok,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=b9b3e19f-68ce-48d2-bd49-7eba04800253,
06be0769-567f-46e4-8756-8e7e01bb4dfc,Iordanidis Georgios,State,E.DI.K.,edik,1,1977-01-31,Deceased(αντικαταστάτης: Alivizatos Nikolaos ),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=06be0769-567f-46e4-8756-8e7e01bb4dfc,
db7d7dba-b653-48f6-af60-898989b884dc,Iordanoglou Ippokratis,Municipality of Thessaloniki,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=db7d7dba-b653-48f6-af60-898989b884dc,
7f277668-847a-4104-b379-a43400db500f,Isychos Konstantinos-Iraklis,Athens B,SYRIZA (Coalition of the Radical Left),syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7f277668-847a-4104-b379-a43400db500f,
7e61dcc1-8f87-44b3-b0b5-a16d5512660b,Kafantari Charoula (Chara),Athens B,SYRIZA (Coalition of the Radical Left),syriza,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7e61dcc1-8f87-44b3-b0b5-a16d5512660b,
7e61dcc1-8f87-44b3-b0b5-a16d5512660b,Kafantari Charoula (Chara),Athens B,SYRIZA (Coalition of the Radical Left),syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7e61dcc1-8f87-44b3-b0b5-a16d5512660b,
4cc9e33a-d9f0-4492-a894-f9bc1bc5126c,Kafantari Ilia Efthalia (Lila),Athens A,K.K.E. (Communist Party of Greece),kke,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=4cc9e33a-d9f0-4492-a894-f9bc1bc5126c,
7f951cd3-931a-46fd-931f-e1c6fe0551a4,Kafantaris Evripidis,Karditsa,PA.SO.K. (Panhellenic Socialist Movement),pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=7f951cd3-931a-46fd-931f-e1c6fe0551a4,
21f5dfc2-8e6a-49b2-ba1a-c60b6c049bfd,Kaili Evdoxia-Eva,Thessaloniki A,PA.SO.K. (Panhellenic Socialist Movement),pasok,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=21f5dfc2-8e6a-49b2-ba1a-c60b6c049bfd,
21f5dfc2-8e6a-49b2-ba1a-c60b6c049bfd,Kaili Evdoxia-Eva,Thessaloniki A,PA.SO.K. (Panhellenic Socialist Movement),pasok,13,2009-10-04,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=21f5dfc2-8e6a-49b2-ba1a-c60b6c049bfd,
9dd0e4e6-97f1-412e-bc0a-a43400ea9e67,Kaisas Georgios,Evros,SYRIZA (Coalition of the Radical Left),syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dd0e4e6-97f1-412e-bc0a-a43400ea9e67,
919223ac-40a8-48fc-8f2a-1bace570feba,Kaiserlis Konstantinos,Dodecanese Islands,PA.SO.K. (Panhellenic Socialist Movement),pasok,10,2000-11-08,Forfeiture from Parliamentary Office(αντικαταστάτης: Papanikolas Vasileios ),http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=919223ac-40a8-48fc-8f2a-1bace570feba,
919223ac-40a8-48fc-8f2a-1bace570feba,Kaiserlis Konstantinos,Dodecanese Islands,PA.SO.K. (Panhellenic Socialist Movement),pasok,11,2004-03-07,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=919223ac-40a8-48fc-8f2a-1bace570feba,
84724114-082a-48b5-83ad-d17e7cc853ce,Kakaras Michail,Evia,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=84724114-082a-48b5-83ad-d17e7cc853ce,
84724114-082a-48b5-83ad-d17e7cc853ce,Kakaras Michail,Evia,N.D. (New Democracy),nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=84724114-082a-48b5-83ad-d17e7cc853ce,
0e937f6d-dc10-4f32-b06a-262c3fe9bc45,Kakaris Christos,Attica,N.D. (New Democracy),nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=0e937f6d-dc10-4f32-b06a-262c3fe9bc45,
0e937f6d-dc10-4f32-b06a-262c3fe9bc45,Kakaris Christos,Of Attica (rest),N.D. (New Democracy),nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=0e937f6d-dc10-4f32-b06a-262c3fe9bc45,
fac19437-04ca-44f5-9a91-2798f106106a,Kakkalos Nikolaos,Pieria,N.D. (New Democracy),nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=fac19437-04ca-44f5-9a91-2798f106106a,
fac19437-04ca-44f5-9a91-2798f106106a,Kakkalos Nikolaos,Pieria,N.D. (New Democracy),nd,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=fac19437-04ca-44f5-9a91-2798f106106a,
fac19437-04ca-44f5-9a91-2798f106106a,Kakkalos Nikolaos,Pieria,N.D. (New Democracy),nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=fac19437-04ca-44f5-9a91-2798f106106a,
fac19437-04ca-44f5-9a91-2798f106106a,Kakkalos Nikolaos,Pieria,N.D. (New Democracy),nd,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=fac19437-04ca-44f5-9a91-2798f106106a,
fac19437-04ca-44f5-9a91-2798f106106a,Kakkalos Nikolaos,Pieria,N.D. (New Democracy),nd,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=fac19437-04ca-44f5-9a91-2798f106106a,
