id,name,birth_date,death_date,term,source,image,start_date,end_date,area,faction
6427,Jean POPEREN,1925-01-09,1997-08-23,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6427,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6427.jpg,1978-03-19,1981-05-22,Rhône,Socialiste
6427,Jean POPEREN,1925-01-09,1997-08-23,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6427,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6427.jpg,1981-06-21,1986-04-01,Rhône,Socialiste
6427,Jean POPEREN,1925-01-09,1997-08-23,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6427,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6427.jpg,1986-03-16,1988-05-14,Rhône,Socialiste
6427,Jean POPEREN,1925-01-09,1997-08-23,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=6427,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/6427.jpg,1988-06-12,1988-07-28,Rhône,Socialiste
5674,Christiane PAPON,1924-09-03,"",8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5674,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5674.jpg,1986-03-16,1988-05-14,Val-de-Marne,Rassemblement pour la République
5674,Christiane PAPON,1924-09-03,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5674,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5674.jpg,1988-06-12,1993-04-01,Val-de-Marne,Rassemblement pour la République
1638,Guy CHANFRAULT,1924-09-03,2005-05-21,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1638,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1638.jpg,1981-06-21,1986-04-01,Haute-Marne,Socialiste
1638,Guy CHANFRAULT,1924-09-03,2005-05-21,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1638,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1638.jpg,1986-03-16,1988-05-14,Haute-Marne,Socialiste
1638,Guy CHANFRAULT,1924-09-03,2005-05-21,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1638,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1638.jpg,1988-06-12,1993-04-01,Haute-Marne,Socialiste
5613,Michel D'ORNANO,1924-07-12,1991-03-08,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5613,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5613.jpg,1967-03-12,1968-05-30,Calvados,Républicains indépendants
5613,Michel D'ORNANO,1924-07-12,1991-03-08,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5613,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5613.jpg,1968-06-23,1973-04-01,Calvados,Républicains indépendants
5613,Michel D'ORNANO,1924-07-12,1991-03-08,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5613,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5613.jpg,1973-03-11,1974-06-28,Calvados,Républicains indépendants
5613,Michel D'ORNANO,1924-07-12,1991-03-08,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5613,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5613.jpg,1978-03-19,1978-05-05,Calvados,Union pour la démocratie française
5613,Michel D'ORNANO,1924-07-12,1991-03-08,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5613,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5613.jpg,1981-06-21,1986-04-01,Calvados,Union pour la démocratie française
5613,Michel D'ORNANO,1924-07-12,1991-03-08,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5613,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5613.jpg,1986-03-16,1988-05-14,Calvados,Union pour la démocratie française
5613,Michel D'ORNANO,1924-07-12,1991-03-08,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5613,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5613.jpg,1988-06-05,1991-03-08,Calvados,Union pour la démocratie française
10618,Claude FUZIER,1924-06-02,1997-01-22,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=10618,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/10618.jpg,1988-08-29,1988-11-01,Seine-St-Denis,Socialiste
11029,Guy DESESSART,1924-05-02,2008-02-05,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=11029,,1988-06-12,1988-06-21,Oise,""
5643,Charles PACCOU,1924-05-01,"",7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5643,,1983-11-15,1986-04-01,Nord,Rassemblement pour la République
5643,Charles PACCOU,1924-05-01,"",8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5643,,1986-03-16,1988-05-14,Nord,Rassemblement pour la République
5643,Charles PACCOU,1924-05-01,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5643,,1988-06-12,1993-04-01,Nord,Rassemblement pour la République
558,Jacques BECQ,1924-04-05,2009-02-22,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=558,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/558.jpg,1981-06-21,1986-04-01,Somme,Socialiste
558,Jacques BECQ,1924-04-05,2009-02-22,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=558,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/558.jpg,1988-06-12,1993-04-01,Somme,Socialiste
7379,Claude WOLFF,1924-01-24,2005-05-06,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7379,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7379.jpg,1981-06-14,1986-04-01,Puy-de-Dôme,Union pour la démocratie française
7379,Claude WOLFF,1924-01-24,2005-05-06,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7379,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7379.jpg,1990-01-21,1993-04-01,Puy-de-Dôme,Union pour la démocratie française
3917,Jacques HUYGHUES DES ÉTAGES,1923-11-15,"",5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3917,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3917.jpg,1973-03-11,1978-04-02,Nièvre,Parti socialiste et radicaux de gauche
3917,Jacques HUYGHUES DES ÉTAGES,1923-11-15,"",6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3917,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3917.jpg,1978-03-19,1981-05-22,Nièvre,Socialiste
3917,Jacques HUYGHUES DES ÉTAGES,1923-11-15,"",7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3917,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3917.jpg,1981-06-21,1986-04-01,Nièvre,Socialiste
3917,Jacques HUYGHUES DES ÉTAGES,1923-11-15,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3917,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3917.jpg,1988-06-12,1993-04-01,Nièvre,Socialiste
3911,Xavier HUNAULT,1923-07-29,"",2,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1962-11-18,1967-04-02,Loire-Atlantique,Non inscrit
3911,Xavier HUNAULT,1923-07-29,"",3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1967-03-05,1968-05-30,Loire-Atlantique,Non inscrit
3911,Xavier HUNAULT,1923-07-29,"",4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1968-06-23,1973-04-01,Loire-Atlantique,Non inscrit
3911,Xavier HUNAULT,1923-07-29,"",5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1973-03-04,1978-04-02,Loire-Atlantique,Non inscrit
3911,Xavier HUNAULT,1923-07-29,"",6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1978-03-12,1981-05-22,Loire-Atlantique,Non inscrit
3911,Xavier HUNAULT,1923-07-29,"",7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1981-06-14,1986-04-01,Loire-Atlantique,Non inscrit
3911,Xavier HUNAULT,1923-07-29,"",8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1986-03-16,1988-05-14,Loire-Atlantique,Union pour la démocratie française
3911,Xavier HUNAULT,1923-07-29,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3911,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3911.jpg,1988-06-12,1993-04-01,Loire-Atlantique,Union pour la démocratie française
3817,Charles HERNU,1923-07-03,1990-01-17,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3817,,1978-03-19,1981-05-22,Rhône,Socialiste
3817,Charles HERNU,1923-07-03,1990-01-17,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3817,,1986-03-16,1988-05-14,Rhône,Socialiste
3817,Charles HERNU,1923-07-03,1990-01-17,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3817,,1988-06-12,1990-01-17,Rhône,Socialiste
1246,"Albert, Adolphe, Marcel BROCHARD",1923-06-19,2004-05-19,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1246,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1246.jpg,1973-03-11,1978-04-02,Deux-Sèvres,Réformateurs démocrates sociaux
1246,"Albert, Adolphe, Marcel BROCHARD",1923-06-19,2004-05-19,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1246,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1246.jpg,1978-03-12,1981-05-22,Deux-Sèvres,Union pour la démocratie française
1246,"Albert, Adolphe, Marcel BROCHARD",1923-06-19,2004-05-19,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1246,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1246.jpg,1981-06-14,1986-04-01,Deux-Sèvres,Union pour la démocratie française
1246,"Albert, Adolphe, Marcel BROCHARD",1923-06-19,2004-05-19,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1246,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1246.jpg,1986-03-16,1988-05-14,Deux-Sèvres,Union pour la démocratie française
1246,"Albert, Adolphe, Marcel BROCHARD",1923-06-19,2004-05-19,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1246,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1246.jpg,1988-06-05,1993-04-01,Deux-Sèvres,Union pour la démocratie française
1208,Benjamin BRIAL,1923-06-09,2004-11-12,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1208,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1208.jpg,1967-03-05,1968-05-30,Wallis-et-Futuna,Union démocratique pour la V° République
1208,Benjamin BRIAL,1923-06-09,2004-11-12,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1208,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1208.jpg,1968-07-07,1973-04-01,Wallis-et-Futuna,Union des démocrates pour la République
1208,Benjamin BRIAL,1923-06-09,2004-11-12,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1208,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1208.jpg,1973-03-04,1978-04-02,Wallis-et-Futuna,Union des démocrates pour la République
1208,Benjamin BRIAL,1923-06-09,2004-11-12,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1208,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1208.jpg,1978-03-12,1981-05-22,Wallis-et-Futuna,Rassemblement pour la République
1208,Benjamin BRIAL,1923-06-09,2004-11-12,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1208,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1208.jpg,1981-06-21,1986-04-01,Wallis-et-Futuna,Rassemblement pour la République
1208,Benjamin BRIAL,1923-06-09,2004-11-12,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1208,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1208.jpg,1986-03-16,1988-05-14,Wallis-et-Futuna,Rassemblement pour la République
1208,Benjamin BRIAL,1923-06-09,2004-11-12,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1208,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1208.jpg,1988-06-12,1988-11-23,Wallis-et-Futuna,Rassemblement pour la République
5112,Pierre MAUGER,1923-05-15,"",3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5112,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5112.jpg,1967-03-12,1968-05-30,Vendée,Union démocratique pour la V° République
5112,Pierre MAUGER,1923-05-15,"",4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5112,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5112.jpg,1968-06-30,1973-04-01,Vendée,Union des démocrates pour la République
5112,Pierre MAUGER,1923-05-15,"",5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5112,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5112.jpg,1973-03-11,1978-04-02,Vendée,Union des démocrates pour la République
5112,Pierre MAUGER,1923-05-15,"",6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5112,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5112.jpg,1978-03-19,1981-05-22,Vendée,Rassemblement pour la République
5112,Pierre MAUGER,1923-05-15,"",7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5112,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5112.jpg,1981-06-14,1986-04-01,Vendée,Rassemblement pour la République
5112,Pierre MAUGER,1923-05-15,"",8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5112,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5112.jpg,1986-03-16,1988-05-14,Vendée,Rassemblement pour la République
5112,Pierre MAUGER,1923-05-15,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5112,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5112.jpg,1988-06-05,1993-04-01,Vendée,Rassemblement pour la République
153,Gustave ANSART,1923-03-05,1990-09-20,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=153,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/153.jpg,1973-03-11,1978-04-02,Nord,Communiste
153,Gustave ANSART,1923-03-05,1990-09-20,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=153,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/153.jpg,1978-03-19,1981-05-22,Nord,Communiste
153,Gustave ANSART,1923-03-05,1990-09-20,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=153,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/153.jpg,1981-06-14,1986-04-01,Nord,Communiste
153,Gustave ANSART,1923-03-05,1990-09-20,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=153,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/153.jpg,1986-03-16,1988-05-14,Nord,Communiste
153,Gustave ANSART,1923-03-05,1990-09-20,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=153,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/153.jpg,1988-06-12,1990-09-20,Nord,Communiste
7729,"Auguste, Damase LEGROS",1922-12-30,2008-05-30,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7729,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7729.jpg,1988-06-12,1993-04-01,La Réunion,Rassemblement pour la République
5259,"Henri, Charles MICHEL",1922-11-18,2001-09-30,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5259.jpg,1971-12-05,1973-04-01,Drôme,Fédération de la gauche démocrate et socialiste
5259,"Henri, Charles MICHEL",1922-11-18,2001-09-30,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5259.jpg,1973-03-11,1978-04-02,Drôme,Parti socialiste et radicaux de gauche
5259,"Henri, Charles MICHEL",1922-11-18,2001-09-30,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5259.jpg,1978-03-19,1981-05-22,Drôme,Socialiste
5259,"Henri, Charles MICHEL",1922-11-18,2001-09-30,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5259.jpg,1981-06-14,1986-04-01,Drôme,Socialiste
5259,"Henri, Charles MICHEL",1922-11-18,2001-09-30,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5259.jpg,1986-03-16,1988-05-14,Drôme,Socialiste
5259,"Henri, Charles MICHEL",1922-11-18,2001-09-30,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=5259,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/5259.jpg,1988-06-12,1993-04-01,Drôme,Socialiste
2695,"Roland, Léon, Louis DUMAS",1922-08-23,"",3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2695,,1967-03-12,1968-05-30,Corrèze,Fédération de la gauche démocrate et socialiste
2695,"Roland, Léon, Louis DUMAS",1922-08-23,"",7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2695,,1981-06-21,1984-01-18,Dordogne,Socialiste
2695,"Roland, Léon, Louis DUMAS",1922-08-23,"",8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2695,,1986-03-16,1988-05-14,Dordogne,Socialiste
2695,"Roland, Léon, Louis DUMAS",1922-08-23,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=2695,,1988-06-12,1988-07-28,Dordogne,Socialiste
4204,Jean LABORDE,1922-03-08,"",5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4204,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4204.jpg,1973-03-11,1978-04-02,Gers,Parti socialiste et radicaux de gauche
4204,Jean LABORDE,1922-03-08,"",6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4204,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4204.jpg,1978-03-19,1981-05-22,Gers,Socialiste
4204,Jean LABORDE,1922-03-08,"",7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4204,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4204.jpg,1981-06-14,1986-04-01,Gers,Socialiste
4204,Jean LABORDE,1922-03-08,"",8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4204,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4204.jpg,1986-03-16,1988-05-14,Gers,Socialiste
4204,Jean LABORDE,1922-03-08,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4204,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4204.jpg,1988-06-05,1993-04-01,Gers,Socialiste
1858,André CLERT,1921-06-22,2010-04-20,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1858,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1858.jpg,1986-03-16,1988-05-14,Deux-Sèvres,Socialiste
1858,André CLERT,1921-06-22,2010-04-20,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1858,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1858.jpg,1988-06-05,1993-04-01,Deux-Sèvres,Socialiste
3270,Marcel GARROUSTE,1921-04-22,"",6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3270,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3270.jpg,1978-03-19,1981-05-22,Lot-et-Garonne,Socialiste
3270,Marcel GARROUSTE,1921-04-22,"",7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3270,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3270.jpg,1981-06-21,1986-04-01,Lot-et-Garonne,Socialiste
3270,Marcel GARROUSTE,1921-04-22,"",9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=3270,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/3270.jpg,1988-06-12,1993-04-01,Lot-et-Garonne,Socialiste
1887,Michel COINTAT,1921-04-13,2013-11-16,3,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1887,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1887.jpg,1967-03-12,1968-05-30,Ille-et-Vilaine,Union démocratique pour la V° République
1887,Michel COINTAT,1921-04-13,2013-11-16,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1887,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1887.jpg,1968-06-23,1971-02-07,Ille-et-Vilaine,Union des démocrates pour la République
1887,Michel COINTAT,1921-04-13,2013-11-16,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1887,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1887.jpg,1973-03-11,1978-04-02,Ille-et-Vilaine,Union des démocrates pour la République
1887,Michel COINTAT,1921-04-13,2013-11-16,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1887,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1887.jpg,1978-03-19,1981-05-22,Ille-et-Vilaine,Rassemblement pour la République
1887,Michel COINTAT,1921-04-13,2013-11-16,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1887,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1887.jpg,1981-06-14,1986-04-01,Ille-et-Vilaine,Rassemblement pour la République
1887,Michel COINTAT,1921-04-13,2013-11-16,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1887,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1887.jpg,1986-03-16,1988-05-14,Ille-et-Vilaine,Rassemblement pour la République
1887,Michel COINTAT,1921-04-13,2013-11-16,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1887,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1887.jpg,1988-06-05,1993-04-01,Ille-et-Vilaine,Rassemblement pour la République
4149,Emile KOEHL,1921-03-08,2013-01-06,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4149,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4149.jpg,1978-03-19,1981-05-22,Bas-Rhin,Union pour la démocratie française
4149,Emile KOEHL,1921-03-08,2013-01-06,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4149,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4149.jpg,1981-06-21,1986-04-01,Bas-Rhin,Union pour la démocratie française
4149,Emile KOEHL,1921-03-08,2013-01-06,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4149,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4149.jpg,1986-03-16,1988-05-14,Bas-Rhin,Union pour la démocratie française
4149,Emile KOEHL,1921-03-08,2013-01-06,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4149,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4149.jpg,1988-06-12,1993-04-01,Bas-Rhin,Union pour la démocratie française
7492,Jean LAURAIN,1921-01-01,2008-03-07,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7492,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7492.jpg,1978-03-19,1981-05-22,Moselle,Socialiste
7492,Jean LAURAIN,1921-01-01,2008-03-07,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7492,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7492.jpg,1981-06-21,1981-07-23,Moselle,Socialiste
7492,Jean LAURAIN,1921-01-01,2008-03-07,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7492,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7492.jpg,1986-03-16,1988-05-14,Moselle,Socialiste
7492,Jean LAURAIN,1921-01-01,2008-03-07,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=7492,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/7492.jpg,1988-06-12,1993-04-01,Moselle,Socialiste
1244,Jean BROCARD,1920-10-04,2013-01-11,4,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1244,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1244.jpg,1968-06-30,1973-04-01,Haute-Savoie,Républicains indépendants
1244,Jean BROCARD,1920-10-04,2013-01-11,5,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1244,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1244.jpg,1973-03-11,1978-04-02,Haute-Savoie,Républicains indépendants
1244,Jean BROCARD,1920-10-04,2013-01-11,6,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1244,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1244.jpg,1978-03-12,1981-05-22,Haute-Savoie,Union pour la démocratie française
1244,Jean BROCARD,1920-10-04,2013-01-11,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1244,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1244.jpg,1981-06-14,1986-04-01,Haute-Savoie,Union pour la démocratie française
1244,Jean BROCARD,1920-10-04,2013-01-11,8,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1244,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1244.jpg,1986-03-16,1988-05-14,Haute-Savoie,Union pour la démocratie française
1244,Jean BROCARD,1920-10-04,2013-01-11,9,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=1244,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/1244.jpg,1988-06-05,1993-04-01,Haute-Savoie,Union pour la démocratie française
4051,"Noël, Francis JOSÈPHE",1920-05-25,2006-03-23,7,http://www.assemblee-nationale.fr/sycomore/fiche.asp?num_dept=4051,http://www.assemblee-nationale.fr/sycomore/biographies/photo/jpg/4051.jpg,1981-06-21,1986-04-01,Pas-de-Calais,Socialiste
