id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image
606171,Richard Ferrand,,RichardFerrand,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
642885,Robert Olive,,,SRC,src,Isère,Assemblée nationale,14,2014-05-10,,
2713,Roger-Gérard Schwartzenberg,,,RRDP,rrdp,Isère,Assemblée nationale,14,2012-06-20,,
643020,Romain Colas,,,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2014-07-04,,
2667,Rudy Salles,,rudysalles,UDI,udi,Isère,Assemblée nationale,14,2012-06-20,,
642805,Régine Povéda,,,SRC,src,Ain,Assemblée nationale,14,2014-10-05,,
332614,Régis Juanico,,Juanico,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
267450,Rémi Delatte,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
607769,Rémi Pauvros,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
605261,Sabine Buis,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
606412,Sandrine Doucet,,Doucet_Sandrine,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
304016,Sandrine Hurel,,sandrinehurel,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
335319,Sandrine Mazetier,,S_Mazetier,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
331146,Sauveur Gandolfi-Scheit,,,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
607369,Serge Bardy,,bardyserge,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
268051,Serge Grouard,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
1710,Serge Janquin,,,SRC,src,Pas-de-Calais,Assemblée nationale,14,2012-06-20,,
337483,Serge Letchimy,,SergeLetchimy,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
610860,Sergio Coronado,,sergiocoronado,ECOLO,ecolo,Ain,Assemblée nationale,14,2012-06-20,,
608920,Seybah Dagoma,,SeybahDagoma,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
610770,Sonia Lagarde,,SoniaLagarde,UDI,udi,Dordogne,Assemblée nationale,14,2012-06-20,,
605758,Sophie Dessus,,SophieDessus,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
608851,Sophie Dion,,SophieDionBaud,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
607193,Sophie Errante,,SophieErrante,SRC,src,Pas-de-Calais,Assemblée nationale,14,2012-06-20,,
608380,Sophie Rohfritsch,,,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
702054,Stéphane Claireaux,,,RRDP,rrdp,Dordogne,Assemblée nationale,14,2014-07-30,,
267241,Stéphane Demilly,,,UDI,udi,Oise,Assemblée nationale,14,2012-06-20,,
588886,Stéphane Le Foll,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,2012-07-21,
608120,Stéphane Saint-André,,AndrSaint,RRDP,rrdp,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
607395,Stéphane Travert,,StTRAVERT,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
605703,Suzanne Tallard,,SuzanneTallard,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
687214,Sylvain Berrios,,sy_berrios,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-12-17,,
336175,Sylvia Pinel,,,RRDP,rrdp,Ain,Assemblée nationale,14,2012-06-20,2012-07-21,
608276,Sylviane Alaux,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
609743,Sylviane Bulteau,,sylvianebulteau,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
271,Sylvie Andrieux,,andrieux_sylvie,NI,ni,Isère,Assemblée nationale,14,2012-06-20,,
642844,Sylvie Pichot,,SylviePichot,SRC,src,Dordogne,Assemblée nationale,14,2012-07-22,2014-05-02,
608741,Sylvie Tolmont,,SylvieTolmont,SRC,src,Nord,Assemblée nationale,14,2012-07-22,,
606623,Sébastien Denaja,,SebastienDenaja,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
267200,Sébastien Huyghe,,SebastienHuyghe,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
610075,Sébastien Pietrasanta,,S_PIETRASANTA,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
608328,Ségolène Neuville,,s_neuville,SRC,src,Isère,Assemblée nationale,14,2012-06-20,2014-05-09,
332228,Thierry Benoit,,,UDI,udi,Essonne,Assemblée nationale,14,2012-06-20,,
608495,Thierry Braillard,,Th_Braillard,RRDP,rrdp,Dordogne,Assemblée nationale,14,2012-06-20,2014-05-09,
1857,Thierry Lazaro,,,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
2051,Thierry Mandon,,mandonthierry,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,2014-07-03,
2073,Thierry Mariani,,ThierryMARIANI,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
610733,Thierry Robert,,trobert974,RRDP,rrdp,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
346876,Thierry Solère,,solere92,LES-REP,les-rep,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
608672,Thomas Thévenoud,,tthevenoud,NI,ni,Dordogne,Assemblée nationale,14,2012-06-20,,
267918,Thérèse Guilbert,,,SRC,src,Oise,Assemblée nationale,14,2012-07-22,2014-09-26,
330684,Valérie Boyer,,valerieboyer13,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
607256,Valérie Corre,,ValCorre2012,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
335543,Valérie Fourneyron,,,SRC,src,Dordogne,Assemblée nationale,14,2014-07-04,,
609245,Valérie Lacroute,,VLacroute,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
267605,Valérie Pecresse,,vpecresse,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
609590,Valérie Rabault,,Valerie_Rabault,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
268048,Victorin Lurel,,VictorinLurel,SRC,src,Nord,Assemblée nationale,14,2014-05-03,,
695,Vincent Burroni,,,SRC,src,Paris,Assemblée nationale,14,2012-06-20,,
642743,Vincent Feltesse,,VincentFeltesse,SRC,src,Ain,Assemblée nationale,14,2012-07-22,2014-05-02,
608826,Virginie Duby-Muller,,DubyMuller,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
341246,Viviane Le Dissez,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
309643,Véronique Besse,,,NI,ni,Nord,Assemblée nationale,14,2012-06-20,,
608016,Véronique Louwagie,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
609816,Véronique Massonneau,,VMassonneau,ECOLO,ecolo,Nord,Assemblée nationale,14,2012-06-20,,
1193,William Dumas,,william_dumas,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
267080,Xavier Bertrand,,xavierbertrand,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
330008,Xavier Breton,,bretonxavier,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
608098,Yann Capet,,,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
1401,Yann Galut,,yanngalut,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
267042,Yannick Favennec,,yfavennec,UDI,udi,Isère,Assemblée nationale,14,2012-06-20,,
609764,Yannick Moreau,,YannickMOREAU,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
243,Yves Albarello,,YvesAlbarello,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
608641,Yves Blein,,,SRC,src,Paris,Assemblée nationale,14,2012-06-20,,
267266,Yves Censi,,,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
607155,Yves Daniel,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
1214,Yves Durand,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
606478,Yves Foulon,,,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
1379,Yves Fromion,,,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
608038,Yves Goasdoue,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
267801,Yves Jégo,,yvesjego,UDI,udi,Isère,Assemblée nationale,14,2012-06-20,,
2277,Yves Nicolin,,ynicolin,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
267743,Édouard Courtial,,EdouardCourtial,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
1373,Édouard Fritch,,,UMP,ump,Dordogne,Assemblée nationale,14,2012-06-20,2014-04-23,
267457,Élie Aboud,,Elie_ABOUD,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-12-17,,
1579,Élisabeth Guigou,,elisabethguigou,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
606375,Émilienne Poumirol,,,SRC,src,Pas-de-Calais,Assemblée nationale,14,2012-07-22,2014-12-21,
605963,Éric Alauzet,,ericalauzet,ECOLO,ecolo,Ain,Assemblée nationale,14,2012-06-20,,
330240,Éric Ciotti,,ECiotti,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
268039,Éric Jalton,,EricJALTON,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
334654,Éric Straumann,,ericstraumann,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
2960,Éric Woerth,,ericwoerth,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
267075,Étienne Blanc,,blanc_etienne,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
