name,wikipedia__tk,party,area,term,source
Sevahir Bayındır,Sevahir Bayındır,Bağımsız,Şırnak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Hasip Kaplan,Hasip Kaplan,Bağımsız,Şırnak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Tevfik Ziyaeddin Akbulut,Tevfik Ziyaeddin Akbulut,Adalet ve Kalkınma Partisi,Tekirdağ,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Necip Taylan,"",Adalet ve Kalkınma Partisi,Tekirdağ,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Faik Öztrak,"Faik Öztrak (siyasetçi, 1954)",Cumhuriyet Halk Partisi,Tekirdağ,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Enis Tütüncü,Enis Tütüncü,Cumhuriyet Halk Partisi,Tekirdağ,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Kemalettin Nalcı,"",Milliyetçi Hareket Partisi,Tekirdağ,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Zeyid Aslan,Zeyid Aslan,Adalet ve Kalkınma Partisi,Tokat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Şükrü Ayalan,"",Adalet ve Kalkınma Partisi,Tokat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Osman Demir,"",Adalet ve Kalkınma Partisi,Tokat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Hüseyin Gülsün,"",Adalet ve Kalkınma Partisi,Tokat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Dilek Yüksel,"",Adalet ve Kalkınma Partisi,Tokat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Orhan Ziya Diren,"",Cumhuriyet Halk Partisi,Tokat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Reşat Doğru,Reşat Doğru,Milliyetçi Hareket Partisi,Tokat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Faruk Nafız Özak,Faruk Nafız Özak,Adalet ve Kalkınma Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Cevdet Erdöl,Cevdet Erdöl,Adalet ve Kalkınma Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Mustafa Cumur,Mustafa Cumur,Adalet ve Kalkınma Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Kemalettin Göktaş,Kemalettin Göktaş,Adalet ve Kalkınma Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Asım Aykan,Asım Aykan,Adalet ve Kalkınma Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Safiye Seymenoğlu,Safiye Seymenoğlu,Adalet ve Kalkınma Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Mehmet Akif Hamzaçebi,Mehmet Akif Hamzaçebi,Cumhuriyet Halk Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Süleyman Latif Yunusoğlu,"",Milliyetçi Hareket Partisi,Trabzon,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Kamer Genç,Kamer Genç,Bağımsız,Tunceli,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Şerafettin Halis,Şerafettin Halis,Bağımsız,Tunceli,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Nuri Uslu,"",Adalet ve Kalkınma Partisi,Uşak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Mustafa Çetin,Mustafa Çetin,Adalet ve Kalkınma Partisi,Uşak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Osman Coşkunoğlu,Osman Coşkunoğlu,Cumhuriyet Halk Partisi,Uşak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Hüseyin Çelik,Hüseyin Çelik,Adalet ve Kalkınma Partisi,Van,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Kerem Altun,Kerem Altun,Adalet ve Kalkınma Partisi,Van,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
İkram Dinçer,İkram Dinçer,Adalet ve Kalkınma Partisi,Van,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Gülşen Orhan,Gülşen Orhan,Adalet ve Kalkınma Partisi,Van,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Kayhan Türkmenoğlu,Kayhan Türkmenoğlu,Adalet ve Kalkınma Partisi,Van,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Fatma Kurtulan,Fatma Kurtulan,Bağımsız,Van,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Özdal Üçer,Özdal Üçer,Bağımsız,Van,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
İlhan Evcin,İlhan Evcin,Adalet ve Kalkınma Partisi,Yalova,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Muharrem İnce,Muharrem İnce,Cumhuriyet Halk Partisi,Yalova,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Bekir Bozdağ,Bekir Bozdağ,Adalet ve Kalkınma Partisi,Yozgat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Abdulkadir Akgül,"",Adalet ve Kalkınma Partisi,Yozgat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Osman Coşkun,Osman Coşkun (Yozgatlı),Adalet ve Kalkınma Partisi,Yozgat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Mehmet Çiçek,Mehmet Çiçek,Adalet ve Kalkınma Partisi,Yozgat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Mehmet Yaşar Öztürk,Mehmet Yaşar Öztürk,Adalet ve Kalkınma Partisi,Yozgat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Mehmet Ekici,Mehmet Ekici (siyasetçi),Milliyetçi Hareket Partisi,Yozgat,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Köksal Toptan,Köksal Toptan,Adalet ve Kalkınma Partisi,Zonguldak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Fazlı Erdoğan,"",Adalet ve Kalkınma Partisi,Zonguldak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Polat Türkmen,"",Adalet ve Kalkınma Partisi,Zonguldak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Ali Koçal,"",Cumhuriyet Halk Partisi,Zonguldak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Ali İhsan Köktürk,"",Cumhuriyet Halk Partisi,Zonguldak,23,https://tr.wikipedia.org/wiki/TBMM_23._d%C3%B6nem_milletvekilleri_listesi
Abdullah Çalışkan,"Abdullah Çalışkan (siyasetçi, 1958)",Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ömer Çelik,Ömer Çelik,Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Recep Garip,"",Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ali Küçükaydın,Ali Küçükaydın,Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Vahit Kirişçi,Vahit Kirişçi,Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ayhan Zeynep Tekin,"",Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Abdullah Torun,"",Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ziyattin Yağcı,"",Adalet ve Kalkınma Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Nevin Gaye Erbatur,Nevin Gaye Erbatur,Cumhuriyet Halk Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Uğur Aksöz,Uğur Aksöz,Cumhuriyet Halk Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Atilla Başoğlu,Atilla Başoğlu,Cumhuriyet Halk Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Kemal Sağ,"",Cumhuriyet Halk Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Tacidar Seyhan,Tacidar Seyhan,Cumhuriyet Halk Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Ziya Yergök,Mehmet Ziya Yergök,Cumhuriyet Halk Partisi,Adana,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mahmut Göksu,Mahmut Göksu,Adalet ve Kalkınma Partisi,Adıyaman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Fehmi Hüsrev Kutlu,Fehmi Hüsrev Kutlu,Adalet ve Kalkınma Partisi,Adıyaman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Özyol,Mehmet Özyol,Adalet ve Kalkınma Partisi,Adıyaman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet Faruk Ünsal,Ahmet Faruk Ünsal,Adalet ve Kalkınma Partisi,Adıyaman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Şevket Gürsoy,Şevket Gürsoy,Cumhuriyet Halk Partisi,Adıyaman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Sait Açba,Sait Açba,Adalet ve Kalkınma Partisi,Afyonkarahisar,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
İbrahim Hakkı Aşkar,"",Adalet ve Kalkınma Partisi,Afyonkarahisar,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Halil Aydoğan,"",Adalet ve Kalkınma Partisi,Afyonkarahisar,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet Koca,Ahmet Koca,Adalet ve Kalkınma Partisi,Afyonkarahisar,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mahmut Koçak,"",Adalet ve Kalkınma Partisi,Afyonkarahisar,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Reyhan Tugay,"",Adalet ve Kalkınma Partisi,Afyonkarahisar,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Halil Ünlütepe,Halil Ünlütepe,Cumhuriyet Halk Partisi,Afyonkarahisar,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Naci Aslan,"",Adalet ve Kalkınma Partisi,Ağrı,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Cemal Kaya,Cemal Kaya,Adalet ve Kalkınma Partisi,Ağrı,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Melik Özmen,Mehmet Melik Özmen,Adalet ve Kalkınma Partisi,Ağrı,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Halil Özyolcu,Halil Özyolcu,Adalet ve Kalkınma Partisi,Ağrı,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Kerim Yıldız,Mehmet Kerim Yıldız,Adalet ve Kalkınma Partisi,Ağrı,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ruhi Açıkgöz,Ruhi Açıkgöz,Adalet ve Kalkınma Partisi,Aksaray,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ali Rıza Alaboyun,Ali Rıza Alaboyun,Adalet ve Kalkınma Partisi,Aksaray,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ramazan Toprak,Ramazan Toprak,Adalet ve Kalkınma Partisi,Aksaray,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet Yaşar,"",Adalet ve Kalkınma Partisi,Aksaray,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Hamza Albayrak,"",Adalet ve Kalkınma Partisi,Amasya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Akif Gülle,Akif Gülle,Adalet ve Kalkınma Partisi,Amasya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mustafa Sayar,Mustafa Sayar (Amasya doğumlu),Cumhuriyet Halk Partisi,Amasya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Cemil Çiçek,Cemil Çiçek,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Beşir Atalay,Beşir Atalay,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ali Babacan,Ali Babacan,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
İsmail Alptekin,İsmail Alptekin,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Reha Denemeç,Reha Denemeç,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Eşref Erdem,Eşref Erdem,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Bülent Gedikli,Bülent Gedikli,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Haluk İpek,Haluk İpek,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Salih Kapusuz,Salih Kapusuz,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Telat Karapınar,"",Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Faruk Koca,Faruk Koca,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ersönmez Yarbay,Ersönmez Yarbay,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mustafa Said Yazıcıoğlu,Mustafa Said Yazıcıoğlu,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Muzaffer Remzi Kurtulmuşoğlu,"",Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Zekai Özcan,Mehmet Zekai Özcan,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Remziye Öztoprak,"",Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Eyyüp Sanay,Eyyüp Sanay,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Nur Doğan Topaloğlu,Nur Doğan Topaloğlu,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mustafa Tuna,Mustafa Tuna,Adalet ve Kalkınma Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Önder Sav,Önder Sav,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Oya Araslı,Oya Araslı,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Yılmaz Ateş,Yılmaz Ateş,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Zekeriya Akıncı,Zekeriya Akıncı,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ayşe Gülsün Bilgehan,Ayşe Gülsün Bilgehan,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet İsmet Çanakcı,Ahmet İsmet Çanakcı,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
İsmail Değerli,"",Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Bayramali Meral,Bayramali Meral,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Yakup Kepenek,Yakup Kepenek,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Tomanbay,Mehmet Tomanbay,Cumhuriyet Halk Partisi,Ankara,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mevlüt Çavuşoğlu,Mevlüt Çavuşoğlu,Adalet ve Kalkınma Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Dülger,Mehmet Dülger,Adalet ve Kalkınma Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Osman Akman,"",Adalet ve Kalkınma Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Fikret Badazlı,Fikret Badazlı,Adalet ve Kalkınma Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Burhan Kılıç,"",Adalet ve Kalkınma Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Feridun Fikret Baloğlu,"",Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Deniz Baykal,Deniz Baykal,Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Hüseyin Ekmekcioğlu,"",Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Atila Emek,"",Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Tuncay Ercenk,"",Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Nail Kamacı,"",Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Osman Kaptan,Osman Kaptan,Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Osman Özcan,"",Cumhuriyet Halk Partisi,Antalya,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Kenan Altun,"",Adalet ve Kalkınma Partisi,Ardahan,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ensar Öğüt,Ensar Öğüt,Cumhuriyet Halk Partisi,Ardahan,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Orhan Yıldız,"",Adalet ve Kalkınma Partisi,Artvin,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Yüksel Çorbacıoğlu,"",Cumhuriyet Halk Partisi,Artvin,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Atilla Koç,Atilla Koç,Adalet ve Kalkınma Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet Ertürk,"Ahmet Ertürk (siyasetçi, 1953)",Adalet ve Kalkınma Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet Rıza Acar,"",Adalet ve Kalkınma Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Semiha Öyüş,Semiha Öyüş,Adalet ve Kalkınma Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Özlem Çerçioğlu,Özlem Çerçioğlu,Cumhuriyet Halk Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Boztaş,"",Cumhuriyet Halk Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Mesut Özakcan,Mehmet Mesut Özakcan,Cumhuriyet Halk Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Semerci,"",Cumhuriyet Halk Partisi,Aydın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Turhan Çömez,Turhan Çömez,Adalet ve Kalkınma Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet Edip Uğur,Ahmet Edip Uğur,Adalet ve Kalkınma Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ali Aydınlıoğlu,Ali Aydınlıoğlu,Adalet ve Kalkınma Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
İsmail Özgün,İsmail Özgün,Adalet ve Kalkınma Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ali Osman Sali,"",Adalet ve Kalkınma Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ali Kemal Deveciler,"",Cumhuriyet Halk Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Sedat Pekel,"",Cumhuriyet Halk Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Orhan Sür,"",Cumhuriyet Halk Partisi,Balıkesir,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Hacı İbrahim Kabarık,Hacı İbrahim Kabarık,Adalet ve Kalkınma Partisi,Bartın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Asım Kulak,"",Adalet ve Kalkınma Partisi,Bartın,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Afif Demirkıran,Afif Demirkıran,Adalet ve Kalkınma Partisi,Batman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ahmet İnal,Ahmet İnal,Adalet ve Kalkınma Partisi,Batman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Mehmet Nezir Nasıroğlu,"",Adalet ve Kalkınma Partisi,Batman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Memet Ali Suçin,"",Adalet ve Kalkınma Partisi,Batman,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Fetani Battal,Fetani Battal,Adalet ve Kalkınma Partisi,Bayburt,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Ülkü Gökalp Güney,Ülkü Gökalp Güney,Adalet ve Kalkınma Partisi,Bayburt,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
Fahrettin Poyraz,Fahrettin Poyraz,Adalet ve Kalkınma Partisi,Bilecik,22,https://tr.wikipedia.org/wiki/TBMM_22._d%C3%B6nem_milletvekilleri_listesi
