id,name,type,group,area_id,area,gender,image,term,source
341,KACEM ELAID MOHAMED,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:27,Mostaganem,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/365.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/341-kacem-elaid-mohamed
342,KADDOUR MOHAMED TAHAR,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:7,Biskra,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/368.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/342-kaddour-mohamed-tahar
343,KADDOURI LAZHAR,National,INDEPENDANTS,ocd-division/country:dz/wilayah:7,Biskra,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/369.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/343-kaddouri-lazhar
345,KALAKHI CHEIKH,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:14,Tiaret,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/384.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/345-kalakhi-cheikh
346,KALOUN RACHID,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/366.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/346-kaloun-rachid
347,KARA OMAR BAKIR,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:47,Ghardaïa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/363.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/347-kara-omar-bakir
348,KEHILECH MUSTAPHA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:17,Djelfa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/380.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/348-kehilech-mustapha
576,KHABABA YOUCEF,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/468.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/576-khababa-youcef
352,KHANCHALI AYACHE,Députés décédés,FRONT NATIONAL ALGERIEN,ocd-division/country:dz/wilayah:5,Batna,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/220.jpg,7,http://www.apn.dz/fr/les-membres/deputes-decedes/352-khanchali-ayache
353,KHANE RACHID,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:2,Chlef,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/452.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/353-khane-rachid
354,KHAOUA TAHAR,Députés nommés au gouvernement,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:5,Batna,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/209.jpg,7,http://www.apn.dz/fr/les-membres/deputes-nommes-au-gouvernement/354-khaoua-tahar
355,KHARCHI AHMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:25,Constantine,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/212.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/355-kharchi-ahmed
359,KHELIL MAHI,Députés nommés au gouvernement,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/217.jpg,7,http://www.apn.dz/fr/les-membres/deputes-nommes-au-gouvernement/359-khelil-mahi
363,KHEMGANI ABDELAZIZ,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:30,Ouargla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/218.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/363-khemgani-abdelaziz
368,KHERAIFI MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:41,Souk Ahrass,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/211.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/368-kheraifi-mohamed
370,KHETTABI ABDERRAHMANE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:30,Ouargla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/213.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/370-khettabi-khirallah
372,KHIRALLAH LOTFI,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:30,Ouargla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/221.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/372-khirallah-lotfi
374,KIHAL NOUREDDINE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:25,Constantine,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/388.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/374-kihal-noureddine
376,KORICHI MOHAMED EL HABIB,National,MOUVEMENT NATIONAL D'ESPERANCE,ocd-division/country:dz/wilayah:30,Ouargla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/373.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/376-korichi-mohamed-el-habib
378,KOUADRIA SMAIN,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:24,Guelma,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/405.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/378-kouadria-smain
383,KRELIFA AHMED,National,PARTI NAT. POUR LA SOLIDARITE ET LE DEVELOPPEMENT,ocd-division/country:dz/wilayah:44,Aïn Defla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/382.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/383-krelifa-ahmed
387,LABATCHA SALIM,National,PARTI DES TRAVAILLEURS,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/389.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/387-labatcha-salim
391,LABDI MOUSSA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:2,Chlef,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/18.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/391-labdi-moussa
395,LAHMAR AOUED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:48,Relizane,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/392.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/395-lahmar-aoued
396,LAKHDARI SAID,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:15,Tizi ouzou,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/393.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/396-lakhdari-said
398,LAMA AHMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/397.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/398-lama-ahmed
400,LAOUAR NAAMANE,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:19,Setif,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/398.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/400-laouar-naamane
404,LASKRI ALI,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:35,Boumerdes,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/19.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/404-laskri-ali
405,LATIFI AHMED SALAH,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:41,Souk Ahrass,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/395.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/405-latifi-ahmed-salah
406,LATRECHE NACIR,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:5,Batna,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/394.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/406-latreche-nacir
407,LEBID M'HAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:22,Sidi Bel Abbes,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/390.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/407-lebid-m-hamed
408,LEFKI MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:15,Tizi ouzou,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/399.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/408-lefki-mohamed
409,LOUAFI SEBTI,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:12,Tebessa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/23.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/409-louafi-sebti
596,LOUH TAYEB,Députés nommés au gouvernement,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/401.jpg,7,http://www.apn.dz/fr/les-membres/deputes-nommes-au-gouvernement/596-louh-tayeb
411,MAALOUM HOUCINE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:4,Oum bouaghi,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/428.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/411-maaloum-houcine
412,MADHOUI ALI,Députés démissionnaires,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:33,Illizi,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/403.jpg,7,http://www.apn.dz/fr/les-membres/deputes-demissionnaires/412-madhoui-ali
413,MADI DJAMEL,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/404.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/413-madi-djamel
417,MAHMOUDI RABAH,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/410.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/417-mahmoudi-rabah
418,MAHSAS YAHIA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:35,Boumerdes,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/409.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/418-mahsas-yahia
419,MAIZA HOCINE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:19,Setif,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/429.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/419-maiza-hocine
420,MALOUKA MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:44,Aïn Defla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/437.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/420-malouka-mohamed
421,MANSOURI ABDELKRIM,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:4,Oum bouaghi,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/441.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/421-mansouri-abdelkrim
422,MATALLI ABDELKEBIR,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/427.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/422-matalli-abdelkebir
423,MEBARKI BRAHIM,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:22,Sidi Bel Abbes,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/407.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/423-mebarki-brahim
425,MEDAOUAR ABDELKRIM,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:2,Chlef,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/415.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/425-medaouar-abdelkrim
426,MEDIANI MOHAMED,National,FRONT NATIONAL ALGERIEN,ocd-division/country:dz/wilayah:44,Aïn Defla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/416.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/426-mediani-mohamed
427,MEDJDOUBI BENABDALLAH,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:32,El Baydh,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/408.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/427-medjdoubi-benabdallah
429,MEGHOUACHE ABDERREZAK,National,AHD 54,ocd-division/country:dz/wilayah:43,Mila,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/430.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/429-meghouache-abderrezak
587,MEHENI ABDELKRIM,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/479_1.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/587-meheni-abdelkrim
433,MELAKHESSOU ALI,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:5,Batna,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/436.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/433-melakhessou-ali
434,MENAI AHMED,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:12,Tebessa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/438.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/434-menai-ahmed
435,MENANI ADLENE,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:7,Biskra,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/439.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/435-menani-adlene
437,MERABET SALAH,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:21,Skikda,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/417.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/437-merabet-salah
442,MESSAOUDI MOHAMED,National,PARTI EL FEDJR EL JADID,ocd-division/country:dz/wilayah:30,Ouargla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/421.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/442-messaoudi-mohamed
444,METALLAOUI FAROUK,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:21,Skikda,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/426.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/444-metallaoui-farouk
446,MIDA KAMEL,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/446.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/446-mida-kamel
573,MIHOUBI KOURRAK,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:34,Bordj Bou Arreridj,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/465.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/573-mihoubi-kourrak
447,MIMOUNI MOHAMMED SALEM,National,PARTI DU RENOUVEAU ALGERIEN,ocd-division/country:dz/wilayah:37,Tindouf,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/447.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/447-mimouni-mohammed-salem
448,MOKEDDEM TAYEB,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:15,Tizi ouzou,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/432.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/448-mokeddem-tayeb
451,MOUNI RACHID,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:19,Setif,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/445.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/451-mouni-rachid
453,MOUSSAOUDJA MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:37,Tindouf,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/442.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/453-moussaoudja-mohamed
454,MOUSSAOUI DACI,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:39,El Oued,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/443.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/454-moussaoui-daci
455,NACER RABAH,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:36,El Taref,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/450.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/455-nacer-rabah
456,NAHETE YOUCEF,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:2,Chlef,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/449.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/456-nahete-youcef
586,NEBBOU MOHAMED,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/478_1.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/586-nebbou-mohamed
457,NEFIDSA MOHAMMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:44,Aïn Defla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/451.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/457-nefidsa-mohammed
461,NOURI MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:10,Bouira,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/455.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/461-nouri-mohamed
460,NOURI LAKHDAR,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:10,Bouira,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/454.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/460-nouri-lakhdar
462,OSMANI LAMINE,National,FRONT NATIONAL ALGERIEN,ocd-division/country:dz/wilayah:9,Blida,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/335.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/462-osmani-lamine
464,OTSMANE RACHID,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:42,Tipaza,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/324.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/464-otsmane-rachid
577,OUARTI DJAMEL,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:41,Souk Ahrass,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/469.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/577-ouarti-djamel
468,OUKEBDANE KHALIL,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/26.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/468-oukebdane-khalil
470,OULAD KOUIDER MUSTAPHA,National,FRONT NATIONAL ALGERIEN,ocd-division/country:dz/wilayah:47,Ghardaïa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/27.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/470-oulad-kouider-mustapha
472,OULD HOCINE MOHAMED CHERIF,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:10,Bouira,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/459.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/472-ould-hocine-mohamed-cherif
474,OULD KHELIFA MOHAMED LARBI,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/460.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/474-ould-khelifa-mohamed-larbi
476,OUNIS MESSAOUD,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:19,Setif,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/28.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/476-ounis-messaoud
478,OUSLIM RACHID,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/25.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/478-ouslim-rachid
271,RABIAI FATEH,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:26,Medea,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/243.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/271-rabiai-fateh
575,RADJAH OMAR,National,ALLIANCE NATIONALE REPUBLICAINE,ocd-division/country:dz/wilayah:19,Setif,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/467.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/575-radjah-omar
281,RAHIM HICHEM,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:21,Skikda,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/247.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/281-rahim-hichem
590,RAHMANI OTHMANE,Députés démissionnaires,FRONT DU CHANGEMENT,ocd-division/country:dz/wilayah:32,El Baydh,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/245.jpg,7,http://www.apn.dz/fr/les-membres/deputes-demissionnaires/590-rahmani-othmane
591,RAHMANI CHERIF,Députés nommés au gouvernement,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:17,Djelfa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/244.jpg,7,http://www.apn.dz/fr/les-membres/deputes-nommes-au-gouvernement/591-rahmani-cherif
282,RAHOU MISSOUM,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:29,Mascara,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/246.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/282-rahou-missoum
284,RAMI MERZAK,National,INDEPENDANTS,ocd-division/country:dz/wilayah:9,Blida,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/242.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/284-rami-merzak
285,RASMAL ABDELHADI,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:20,Saida,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/241.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/285-rsmal-abdelhadi
286,REMILI MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:10,Bouira,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/249.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/286-remli-mohamed
287,SAAD MOHAMED,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:45,Nâama,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/268.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/287-saad-mohamed
288,SAADI LIES,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:16,Alger,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/271.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/288-saadi-lies
289,SACI MOHAMED,National,INDEPENDANTS,ocd-division/country:dz/wilayah:3,Laghouat,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/262.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/289-saci-mohamed
292,SADANI AHMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:39,El Oued,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/269.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/292-sadani-ahmed
294,SADAOUI SLIMANE,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:45,Nâama,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/270.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/294-sadaoui-slimane
296,SADEG ABDERRAHIM,National,FRONT DES FORCES SOCIALISTES,ocd-division/country:dz/wilayah:15,Tizi ouzou,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/298.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/296-sadeg-abderrahim
299,SAFI LARABI,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:3,Laghouat,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/299.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/299-safi-larabi
301,SAHNOUNE MOHAMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:38,Tissemsilt,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/266.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/301-sahnoune-mohamed
571,SAIDANI AHMED,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:34,Bordj Bou Arreridj,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/464.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/571-saidani-ahmed
581,SAIDANI MOHAMED AMINE,National,PARTI ENNOUR EL DJAZAIRI,ocd-division/country:dz/wilayah:40,Khenchla,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/473.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/581-saidani-mohamed-amine
303,SAIDI MOHAMED LAKHDAR,National,ALLIANCE ALGERIE VERTE,ocd-division/country:dz/wilayah:39,El Oued,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/273.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/303-saidi-mohamed-lakhdar
307,SARIANE MUSTAPHA,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:31,Oran,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/267.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/307-sariane-mustapha
309,SBA BOULERBAH,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:17,Djelfa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/265.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/309-sba-boulerbah
311,SEBIANE FODIL,National,FRONT DE LIBERATION NATIONALE,ocd-division/country:dz/wilayah:13,Tlemcen,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/300.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/311-sebiane-fodil
316,SELT MOHAMED TAYEB,National,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,ocd-division/country:dz/wilayah:17,Djelfa,Homme,http://www.apn.dz/fr/media/com_mtree/images/listings/s/263.jpg,7,http://www.apn.dz/fr/les-membres/deputes-national/316-selt-mohamed-tayeb
