id,name,area,term,start_date,image,group,source_url,end_date,given_name,middle_name,family_name
15840,Куніцин Сергій Володимирович,Загальнодержавному багатомандатному округу,8,2014-12-04,http://static.rada.gov.ua/dep_img8/bp68.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15840,,Володимирович,Сергій,Куніцин
18050,Купрієнко Олег Васильович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp17.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18050,,Васильович,Олег,Купрієнко
18111,Купрій Віталій Миколайович,Виборчому округу №29,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d29_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18111,,Миколайович,Віталій,Купрій
8803,Курило Віталій Семенович,Виборчому округу №113,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d113_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/8803,,Семенович,Віталій,Курило
13646,Курячий Максим Павлович,Виборчому округу №25,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d25_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/13646,,Павлович,Максим,Курячий
15805,Кутовий Тарас Вікторович,Виборчому округу №151,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d151_1.jpg,"Заступник голови депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15805,,Вікторович,Тарас,Кутовий
18112,Кучер Микола Іванович,Виборчому округу №17,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d17_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18112,,Іванович,Микола,Кучер
15824,Лабазюк Сергій Петрович,Виборчому округу №188,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d188_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/15824,,Петрович,Сергій,Лабазюк
18113,Лаврик Микола Іванович,Виборчому округу №161,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d161_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18113,,Іванович,Микола,Лаврик
18011,Лаврик Олег Васильович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp12.jpg,"Заступник голови депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18011,,Васильович,Олег,Лаврик
15756,Ланьо Михайло Іванович,Виборчому округу №70,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d70_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/15756,,Іванович,Михайло,Ланьо
18114,Лапін Ігор Олександрович,Виборчому округу №22,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d22_1.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/18114,,Олександрович,Ігор,Лапін
2179,Ларін Сергій Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob6.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/2179,,Миколайович,Сергій,Ларін
11694,Левус Андрій Мар'янович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf23.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/11694,,Мар'янович,Андрій,Левус
16672,Левченко Юрій Володимирович,Виборчому округу №223,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d223_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/16672,,Володимирович,Юрій,Левченко
17413,Ледовських Олена Володимирівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf27.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17413,,Володимирівна,Олена,Ледовських
10204,Ленський Олексій Олексійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp11.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/10204,,Олексійович,Олексій,Ленський
18605,Лесюк Ярослав Васильович,Загальнодержавному багатомандатному округу,8,2015-01-27,http://static.rada.gov.ua/dep_img8/bp69.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18605,,Васильович,Ярослав,Лесюк
17977,Лещенко Сергій Анатолійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp19.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17977,,Анатолійович,Сергій,Лещенко
5470,Литвин Володимир Михайлович,Виборчому округу №65,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d65_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/5470,,Михайлович,Володимир,Литвин
18115,Лівік Олександр Петрович,Виборчому округу №131,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d131_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18115,,Петрович,Олександр,Лівік
18052,Лінько Дмитро Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp20.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18052,,Володимирович,Дмитро,Лінько
17958,Логвинський Георгій Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf37.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17958,,Володимирович,Георгій,Логвинський
15916,Лозовой Андрій Сергійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp2.jpg,Заступник голови депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/15916,,Сергійович,Андрій,Лозовой
8815,Лопушанський Андрій Ярославович,Виборчому округу №125,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d125_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/8815,,Ярославович,Андрій,Лопушанський
18116,Лубінець Дмитро Валерійович,Виборчому округу №60,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d60_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18116,,Валерійович,Дмитро,Лубінець
6332,Лук'янчук Руслан Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf18.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/6332,,Валерійович,Руслан,Лук'янчук
15662,Лунченко Валерій Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf19.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15662,,Валерійович,Валерій,Лунченко
18054,Луценко Ігор Вікторович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/but3.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/18054,,Вікторович,Ігор,Луценко
15647,Луценко Ірина Степанівна,Загальнодержавному багатомандатному округу,8,2015-01-27,http://static.rada.gov.ua/dep_img8/bp70.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15647,,Степанівна,Ірина,Луценко
4132,Луценко Юрій Віталійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp2.jpg,"Голова депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/4132,,Віталійович,Юрій,Луценко
7718,Льовочкін Сергій Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob12.jpg,"Заступник голови депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/7718,,Володимирович,Сергій,Льовочкін
11109,Льовочкіна Юлія Володимирівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob16.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/11109,,Володимирівна,Юлія,Льовочкіна
18117,Люшняк Микола Володимирович,Виборчому округу №166,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d166_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18117,,Володимирович,Микола,Люшняк
8818,Ляшко Олег Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp1.jpg,Голова депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/8818,,Валерійович,Олег,Ляшко
15972,Макар'ян Давид Борисович,Загальнодержавному багатомандатному округу,8,2014-12-04,http://static.rada.gov.ua/dep_img8/bp66.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15972,,Борисович,Давид,Макар'ян
18163,Македон Юрій Миколайович,Виборчому округу №16,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d16_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18163,,Миколайович,Юрій,Македон
17974,Мамчур Юлій Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp6.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17974,,Валерійович,Юлій,Мамчур
18013,Маркевич Ярослав Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp14.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18013,,Володимирович,Ярослав,Маркевич
2323,Мартиненко Микола Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf14.jpg,"Заступник голови депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/2323,,Володимирович,Микола,Мартиненко
15732,Мартиняк Сергій Васильович,Виборчому округу №20,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d20_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/15732,,Васильович,Сергій,Мартиняк
15744,Мартовицький Артур Володимирович,Виборчому округу №36,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d36_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/15744,,Володимирович,Артур,Мартовицький
18118,Марченко Олександр Олександрович,Виборчому округу №90,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d90_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18118,,Олександрович,Олександр,Марченко
17966,Масоріна Олена Сергіївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf52.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17966,,Сергіївна,Олена,Масоріна
2262,Матвієнко Анатолій Сергійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp32.jpg,"Заступник голови депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2262,,Сергійович,Анатолій,Матвієнко
2356,Матвієнков Сергій Анатолійович,Виборчому округу №57,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d57_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/2356,,Анатолійович,Сергій,Матвієнков
5500,Матвійчук Едуард Леонідович,Виборчому округу №133,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d133_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/5500,,Леонідович,Едуард,Матвійчук
17953,Матейченко Костянтин Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf26.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17953,,Володимирович,Костянтин,Матейченко
15665,Матіос Марія Василівна,Загальнодержавному багатомандатному округу,8,2014-12-02,http://static.rada.gov.ua/dep_img8/bp7.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15665,,Василівна,Марія,Матіос
18119,Матківський Богдан Миронович,Виборчому округу №121,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d121_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18119,,Миронович,Богдан,Матківський
11342,Матузко Олена Олександрівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp64.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/11342,,Олександрівна,Олена,Матузко
18120,Мацола Роман Миколайович,Виборчому округу №190,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d190_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18120,,Миколайович,Роман,Мацола
12003,Медуниця Олег Вячеславович,Виборчому округу №157,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d157_1.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/12003,,Вячеславович,Олег,Медуниця
18161,Мельник Сергій Іванович,Виборчому округу №187,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d187_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18161,,Іванович,Сергій,Мельник
15828,Мельниченко Володимир Володимирович,Виборчому округу №193,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d193_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15828,,Володимирович,Володимир,Мельниченко
18121,Мельничук Іван Іванович,Виборчому округу №14,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d14_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18121,,Іванович,Іван,Мельничук
18039,Мельничук Сергій Петрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp3.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/18039,,Петрович,Сергій,Мельничук
11106,Мирний Іван Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob18.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/11106,,Миколайович,Іван,Мирний
15814,Мисик Володимир Юрійович,Виборчому округу №172,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d172_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/15814,,Юрійович,Володимир,Мисик
8826,Мірошниченко Юрій Романович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob20.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/8826,,Романович,Юрій,Мірошниченко
18014,Мірошніченко Іван Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp15.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18014,,Володимирович,Іван,Мірошніченко
8827,Міщенко Сергій Григорович,Виборчому округу №98,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d98_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/8827,,Григорович,Сергій,Міщенко
15810,Молоток Ігор Федорович,Виборчому округу №160,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d160_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/15810,,Федорович,Ігор,Молоток
11102,Мороко Юрій Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob19.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/11102,,Миколайович,Юрій,Мороко
18045,Мосійчук Ігор Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp9.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18045,,Володимирович,Ігор,Мосійчук
15773,Москаленко Ярослав Миколайович,Виборчому округу №96,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d96_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/15773,,Миколайович,Ярослав,Москаленко
15819,Мураєв Євгеній Володимирович,Виборчому округу №181,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d181_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/15819,,Володимирович,Євгеній,Мураєв
16517,Мусій Олег Степанович,Виборчому округу №124,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d124_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/16517,,Степанович,Олег,Мусій
17996,Мушак Олексій Петрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp60.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17996,,Петрович,Олексій,Мушак
17978,Найєм Мустафа-Масі ,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp20.jpg,"Заступник голови депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17978,,Мустафа-Масі,,Найєм
2370,Насалик Ігор Степанович,Виборчому округу №85,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d85_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2370,,Степанович,Ігор,Насалик
15823,Негой Федір Федорович,Виборчому округу №186,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d186_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/15823,,Федорович,Федір,Негой
18122,Недава Олег Анатолійович,Виборчому округу №53,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d53_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18122,,Анатолійович,Олег,Недава
19058,Немировський Андрій Валентинович,Загальнодержавному багатомандатному округу,8,2015-05-19,http://static.rada.gov.ua/dep_img8/sp33.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/19058,,Валентинович,Андрій,Немировський
8830,Немиря Григорій Михайлович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/but7.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/8830,,Михайлович,Григорій,Немиря
18123,Нестеренко Вадим Григорович,Виборчому округу №38,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d38_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18123,,Григорович,Вадим,Нестеренко
15725,Нечаєв Олександр Ігоревич,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob26.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/15725,,Ігоревич,Олександр,Нечаєв
15830,Ничипоренко Валентин Миколайович,Виборчому округу №199,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d199_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/15830,,Миколайович,Валентин,Ничипоренко
18037,Німченко Василь Іванович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob25.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/18037,,Іванович,Василь,Німченко
13379,Новак Наталія Василівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp16.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/13379,,Василівна,Наталія,Новак
17108,Новинський Вадим Владиславович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob11.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/17108,,Владиславович,Вадим,Новинський
18040,Огнєвіч Злата Леонідівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp4.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18040,,Леонідівна,Злата,Огнєвіч
13562,Омельянович Денис Сергійович,Виборчому округу №49,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d49_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/13562,,Сергійович,Денис,Омельянович
15771,Онищенко Олександр Романович,Виборчому округу №93,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d93_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/15771,,Романович,Олександр,Онищенко
17982,Онуфрик Богдан Семенович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp31.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17982,,Семенович,Богдан,Онуфрик
18019,Опанасенко Олександр Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp20.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18019,,Валерійович,Олександр,Опанасенко
15817,Остапчук Віктор Миколайович,Виборчому округу №177,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d177_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/15817,,Миколайович,Віктор,Остапчук
18018,Острікова Тетяна Георгіївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp19.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18018,,Георгіївна,Тетяна,Острікова
15806,Осуховський Олег Іванович,Виборчому округу №152,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d152_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/15806,,Іванович,Олег,Осуховський
15651,Павелко Андрій Васильович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp33.jpg,"Заступник голови депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15651,,Васильович,Андрій,Павелко
5380,Павленко Юрій Олексійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob24.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/5380,,Олексійович,Юрій,Павленко
15741,Павлов Костянтин Юрійович,Виборчому округу №31,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d31_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/15741,,Юрійович,Костянтин,Павлов
15671,Паламарчук Микола Петрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp36.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15671,,Петрович,Микола,Паламарчук
15670,Палатний Артур Леонідович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp24.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15670,,Леонідович,Артур,Палатний
5464,Папієв Михайло Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob22.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/5464,,Миколайович,Михайло,Папієв
