id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image
omar_ali_alajili_tantoush,Omar Ali Alajili Tantoush,,,unknown,unknown,Mayah,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/864-mayah.jpg
omar_ghaith_abokader,Omar Ghaith  Abokader,,,unknown,unknown,Zintan,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/833-zintan.jpg
omar_salem_alarabi,Omar Salem Alarabi,,,unknown,unknown,Ryayna,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/282-rayayna.jpg
osama_faraj_alsh'aafi,Osama Faraj  Alsh'aafi,,,unknown,unknown,Tripoli: Ain Zara,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/542-ainzara.jpg
rabha_abdulsalam_alfurjani,Rabha Abdulsalam Alfurjani,,,unknown,unknown,Qasr Libya,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1452-qasrlibya2.jpg
rabi'aa_abdulrahman_aboras,Rabi'aa Abdulrahman  Aboras,,,unknown,unknown,Tripoli: Hay Alandulus,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/545-hay-andulus.jpg
rabi'aa_alsadeq_alfaqih,Rabi'aa Alsadeq  Alfaqih,,,unknown,unknown,Tripoli: Souq Aljum'aa,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/1791-souq-jumaa.jpg
rahma_abubaker_ali_adam,Rahma Abubaker Ali Adam,,,unknown,unknown,Murzuq,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/449-murzuq.jpg
ramdan_muhammed_shembesh,Ramdan Muhammed Shembesh,,,unknown,unknown,Benghazi,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1404-benghazi.jpg
s'aid_khalid_esbaqa,S'aid Khalid  Esbaqa,,,unknown,unknown,Tukra,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/165-tukra.jpg
sa'ad_abdulqader_albadri,Sa'ad Abdulqader Albadri,,,unknown,unknown,Abyar,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/578-abyar.jpg
sa'ad_almeryami_almeryami,Sa'ad Almeryami Almeryami,,,unknown,unknown,Tripoli: Abu Salim,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/28-abu-salim.jpg
sa'ad_muhammed_aljazwi,Sa'ad Muhammed Aljazwi,,,unknown,unknown,Benghazi,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1704-benghaz.jpg
sabah_jum'aa_faraj,Sabah Jum'aa  Faraj,,,unknown,unknown,Tarhunah,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/1026-tarhouna.jpg
salah_ali_alshibani_zoubik,Salah Ali Alshibani Zoubik,,,unknown,unknown,Gharyan,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1681-gheryan.jpg
salah_alsahbi_ali_balhouq,Salah Alsahbi Ali Balhouq,,,unknown,unknown,Rujban,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1563-rujban.jpg
saleh_abdulkarim_efhima,Saleh Abdulkarim  Efhima,,,unknown,unknown,Sidra,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/345-sidra.jpg
saleh_hashem_altha'a,Saleh Hashem  Altha'a,,,unknown,unknown,Tobruk,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/5-tobruk.jpg
saleh_hema_bekdah,Saleh Hema Bekdah,,,unknown,unknown,Ghat,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/135-ghat.jpg
saleh_qelma_yesko_derkoi,Saleh Qelma Yesko Derkoi,,,unknown,unknown,Gatroun,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/744-gatroun.jpg
salem_masoud_qanan,Salem Masoud  Qanan,,,unknown,unknown,Nalut,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/836-nalut.jpg
salem_masoud_ahmed_qnidi,Salem Masoud Ahmed Qnidi,,,unknown,unknown,Zawia,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/216-zawiyah.jpg
sarah_amer_abduljalil_alsweih_ ,"Sarah Amer Abduljalil Alsweih
 ",,,unknown,unknown,Janzur,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/870-janzur.jpg
siham_salem_serqiwah,Siham Salem Serqiwah,,,unknown,unknown,Benghazi,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/635-benghazi.jpg
so'aad_abdullah_alsheli,So'aad Abdullah Alsheli,,,unknown,unknown,Tripoli: Abu Salim,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/1180-abu-salim.jpg
suleiman_khathab_'awed,Suleiman Khathab 'Awed,,,unknown,unknown,Merj,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/825-merj.jpg
suleiman_omar_alharai,Suleiman Omar  Alharai,,,unknown,unknown,Gharyan,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1480-gheryan2.jpg
sulieman_muhammed_alfaqih,Sulieman Muhammed Alfaqih,,,unknown,unknown,Mesratha,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/sliman-alfaqih.jpg
sulthna_masoud_abdulrahim,Sulthna Masoud  Abdulrahim,,,unknown,unknown,Cyrene + Byda + Merj,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/93-cyrene-bayda4.jpg
tareq_abdullah_alashter,Tareq Abdullah  Alashter,,,unknown,unknown,Tripoli: Abu Salim,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/1769-abu-salim.jpg
tareq_aboubaker_abouhisa,Tareq Aboubaker  Abouhisa,,,unknown,unknown,Yefren,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1479-yefren.jpg
thariq_saqer_aljaroushi,Thariq Saqer  Aljaroushi,,,unknown,unknown,Benghazi,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/52-benghazi.jpg
younis_omar_fennoush,Younis Omar  Fennoush,,,unknown,unknown,Benghazi,House of Representatives,1,,,https://www.temehu.com/pictures2/hor12/1693-benghazi.jpg
yousef_abdulsalam_alferjani,Yousef Abdulsalam  Alferjani,,,unknown,unknown,Khoms Coast,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/843-khoms-coast.jpg
yousef_kalikouri_qati_sidi,Yousef Kalikouri Qati Sidi,,,unknown,unknown,Sabha,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/888-sabha.jpg
yousef_muhammed_alfakhri,Yousef Muhammed Alfakhri,,,unknown,unknown,Suluq,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/9-slouq.jpg
yousif_ibrahim_hamed,Yousif Ibrahim  Hamed,,,unknown,unknown,Tukra,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/855-tukra.jpg
zayed_hadiyah_aboubaker,Zayed Hadiyah  Aboubaker,,,unknown,unknown,Sirte,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/926-sirte.jpg
ziyad_saleh_dghim,Ziyad Saleh  Dghim,,,unknown,unknown,Benghazi,House of Representatives,1,,,https://www.temehu.com/pictures3/hor13/863-benghazi.jpg
 _muhammed_alfitouri_alhanish," 
Muhammed Alfitouri Alhanish",,,unknown,unknown,Zawia,House of Representatives,1,,,https://www.temehu.com/pictures1/hor11/1315-zawiyah.jpg
