id,name,group,area,image,term,source
E180B1E18092E1819AE18092E180BCE180B2E18098E180B0,ေဒၚဒြဲဘူ,စည္းလံုးညီညြတ္ေရးႏွင့္ဒီမိုကေရစီပါတီ (ကခ်င္ျပည္နယ္-စဒက),အင္ဂ်န္းယန္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/15.%20%E1%80%B1%E1%80%92%E1%81%9A%E1%80%92%E1%80%BC%E1%80%B2%E1%80%98%E1%80%B0%20%28%E1%80%A1%E1%80%84%E1%80%B9%E1%80%82%E1%80%BA%E1%80%94%E1%80%B9%E1%80%B8%E1%80%9A%E1%80%94%E1%80%B9%29.jpg?itok=IN8NO1wR,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%B1%E1%80%92%E1%81%9A%E1%80%92%E1%80%BC%E1%80%B2%E1%80%98%E1%80%B0
E180A5E180AEE180B8E18099E180BAE180ADE180B3E180B8E180B1E18086E180BC,ဦးမ်ိဳးေဆြ,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,တႏိုင္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/5.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%99%E1%80%BA%E1%80%AD%E1%80%B3%E1%80%B8%E1%80%B1%E1%80%86%E1%80%BC%20%28%E1%80%90%E1%82%8F%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%B8%29.jpg?itok=QNwT1D-v,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%99%E1%80%BA%E1%80%AD%E1%80%B3%E1%80%B8%E1%80%B1%E1%80%86%E1%80%BC
E180A5E180AEE180B8E180B1E1809AE180ACE180B9E18092E180AEE180B1E18092E180BCE18294,ဦးေယာ္ဒီေဒြ႔,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ပူတာအို မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/7.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%9A%E1%80%AC%E1%80%B9%E1%80%92%E1%80%AE%E1%80%B1%E1%80%92%E1%80%BC%E1%82%95%20%28%E1%80%95%E1%80%B0%E1%80%90%E1%80%AC%E1%80%A1%E1%80%AD%E1%80%AF%29.jpg?itok=ay5j6gQ7,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%9A%E1%80%AC%E1%80%B9%E1%80%92%E1%80%AE%E1%80%B1%E1%80%92%E1%80%BC%E1%82%94
E180A5E180AEE180B8E1809AE180ADE18094E180B9E180B8E180B1E18098E180ACE18099E180B9,ဦးယိန္းေဘာမ္,တိုင္းရင္းသားစည္းလုံးညီညြတ္ေရးပါတီ,ဝိုင္းေမာ္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/14.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%98%E1%80%AC%E1%80%99%E1%80%B9%20%28%E1%81%80%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%99%E1%80%AC%E1%80%B9%29.jpg?itok=NgNuRMsS,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9A%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%98%E1%80%AC%E1%80%99%E1%80%B9
E180A5E180AEE180B8E1809DE18084E180B9E180B8E1828FE180ADE180AFE18084E180B9,ဦးဝင္းႏိုင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေရႊကူ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/13.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%E1%82%8F%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%28%E1%80%81%29%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%BB%E1%80%96%E1%80%B4%20%28%E1%80%B1%E1%80%9B%E1%82%8A%E1%80%80%E1%80%B0%29.jpg?itok=5DWpWEMR,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9D%E1%80%84%E1%80%B9%E1%80%B8%E1%82%8F%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9
E180A5E180AEE180B8E1809EE180ADE18094E180B9E180B8E180B1E18087E180ACE180B9,ဦးသိန္းေဇာ္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ျမစ္ႀကီးနား မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/12.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%87%E1%80%AC%E1%80%B9%20%28%E1%80%BB%E1%80%99%E1%80%85%E1%80%B9%E1%82%80%E1%80%80%E1%80%AE%E1%80%B8%E1%80%94%E1%80%AC%E1%80%B8%29.jpg?itok=AXk0HFj5,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%87%E1%80%AC%E1%80%B9
E180A5E180AEE180B8E180A1E18084E180B9E18096E180AFE18094E180B9E18086E18094E180B9E180B8,ဦးအင္ဖုန္ဆန္း,တိုင္းရင္းသားစည္းလုံးညီညြတ္ေရးပါတီ,မခ်မ္းေဘာ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/8.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%A1%E1%80%84%E1%80%B9%E1%80%96%E1%80%AF%E1%80%94%E1%80%B9%E1%80%86%E1%80%94%E1%80%B9%E1%80%B8%28%E1%80%81%29%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%A1%E1%80%84%E1%80%B9%E1%80%91%E1%80%AF%E1%80%96%E1%80%AF%E1%80%94%E1%80%B9%E1%80%86%E1%80%94%E1%80%B9%E1%80%B8%20%28%E1%80%99%E1%80%81%E1%80%BA%E1%80%99%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%98%E1%80%AC%29.jpg?itok=oU7k2NbS,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%A1%E1%80%84%E1%80%B9%E1%80%96%E1%80%AF%E1%80%94%E1%80%B9%E1%80%86%E1%80%94%E1%80%B9%E1%80%B8
E180A5E180AEE180B8E180B1E18080E180BAE180ACE180B9E18081E180ADE180AFE18084E180B9E1809DE18084E180B9E180B8,ဦးေက်ာ္ခိုင္ဝင္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,မဲ့စဲ့ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/5.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%80%81%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%28%E1%80%99%E1%80%9A%E1%80%B9%E1%80%85%E1%80%B2%E1%80%B7%29.jpg?itok=T-Dp8xoA,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%80%81%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%9D%E1%80%84%E1%80%B9%E1%80%B8
E180A5E180AEE180B8E18081E18084E180B9E180B1E18099E180ACE18084E180B9E1808AE180ADE180B3,ဦးခင္ေမာင္ညိဳ,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,လိြဳင္ေကာ္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/7.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%8A%E1%80%AD%E1%80%B3%20%28%E1%80%9C%E1%80%BC%E1%80%AD%E1%80%B3%E1%80%84%E1%80%B9%E1%80%B1%E1%80%80%E1%80%AC%E1%80%B9%29.jpg?itok=it-lV8Za,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%8A%E1%80%AD%E1%80%B3
E180A6E180B8E18085E180ADE180AFE180B8E1809BE1809AE180B9,ဦးစိုးရယ္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ဒီေမာဆို မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/1.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9B%E1%80%9A%E1%80%B9%28%E1%80%92%E1%80%AE%E1%80%B1%E1%80%99%E1%80%AC%E1%80%86%E1%80%AD%E1%80%AF%29.jpg?itok=PwXOipUE,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%9B%E1%80%9A%E1%80%B9
E180A6E180B8E1809EE180ADE18094E180B9E180B8E180B1E18086E180BC,ဦးသိန္းေဆြ,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,အမ္း ​ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/16.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%86%E1%80%BC%28%E1%80%A1%E1%80%99%E1%80%B9%E1%80%B8%29.jpg?itok=7YPRNgzO,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%86%E1%80%BC
E180A6E180B8E1809EE180ACE18085E180ADE18094E180B9,ဦးသာစိန္,ရခိုင္တိုင္းရင္းသားမ်ားတိုးတက္ေရးပါတီ,ေက်ာက္ေတာ္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/1.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%85%E1%80%AD%E1%80%94%E1%80%B9%28%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%80%E1%80%B9%E1%80%B1%E1%80%90%E1%80%AC%E1%80%B9%29.jpg?itok=0K4ql5fU,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%85%E1%80%AD%E1%80%94%E1%80%B9
E180A6E180B8E180B1E1809BE1828AE180B1E18099E180ACE18084E180B9,ဦးေရႊေမာင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ဘူးသီးေတာင္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/8.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%9B%E1%82%8A%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%28%E1%80%81%29%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%A1%E1%80%92%E1%80%B0%E1%80%B1%E1%80%9B%E1%80%AC%E1%80%B9%E1%80%87%E1%80%80%E1%80%B9%20%28%E1%80%98%E1%80%B0%E1%80%B8%E1%80%9E%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%90%E1%80%AC%E1%80%84%E1%80%B9%29.jpg?itok=oC9Z6w7B,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%9B%E1%82%8A%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9
E180A6E180B8E1809BE180B2E18091E180BCE18094E180B9E180B8,ဦးရဲထြန္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,သံတြဲ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/15.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9B%E1%80%B2%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%28%E1%80%9E%E1%80%B6%E1%80%90%E1%80%B2%E1%80%BC%29.jpg?itok=IMNB7JUc,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%9B%E1%80%B2%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8
E180A6E180B8E180B1E18099E180ACE18084E180B9E1808AE180ADE180B3,ဦးေမာင္ညိဳ,ရခိုင္တိုင္းရင္းသားမ်ားတိုးတက္ေရးပါတီ,စစ္ေတြ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/4.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%8A%E1%80%AD%E1%80%B3%20%28%E1%80%85%E1%80%85%E1%80%B9%E1%80%B1%E1%80%90%E1%80%BC%29.jpg?itok=dqxEAK_c,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%8A%E1%80%AD%E1%80%B3
E180A6E180B8E18098E1809BE180BDE180ADE18094E180B9,ဦးဘရွိန္,ရခိုင္တိုင္းရင္းသားမ်ားတိုးတက္ေရးပါတီ,ေက်ာက္ျဖဴ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/25/2.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%98%E1%80%9B%E1%80%BD%E1%80%AD%E1%80%94%E1%80%B9%20%28%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%80%E1%80%B9%E1%80%BB%E1%80%96%E1%80%B4%29.jpg?itok=WSc55Obq,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%98%E1%80%9B%E1%80%BD%E1%80%AD%E1%80%94%E1%80%B9
E180A6E180B8E18098E18091E180AEE180B8,ဦးဘထီး,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ရမ္းၿဗဲ ​ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/14.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%98%E1%80%91%E1%80%AE%E1%80%B8%20%28%E1%80%9B%E1%80%99%E1%80%B9%E1%80%B8%E1%81%BF%E1%80%97%E1%80%B2%29.jpg?itok=Pxt2cKDX,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%98%E1%80%91%E1%80%AE%E1%80%B8
E180A6E180B8E180B1E18096E1809EE18094E180B9E180B8,ဦးေဖသန္း,ရခိုင္တိုင္းရင္းသားမ်ားတိုးတက္ေရးပါတီ,ေျမပံု မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/11.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%96%E1%80%9E%E1%80%94%E1%80%B9%E1%80%B8%20%28%E1%80%B1%E1%80%BB%E1%80%99%E1%80%95%E1%80%B6%E1%80%AF%29.jpg?itok=I2VcevTn,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%96%E1%80%9E%E1%80%94%E1%80%B9%E1%80%B8
E180A6E180B8E18091E180BCE18094E180B9E180B8E180B1E180A1E180ACE18084E180B9E180B1E18080E180BAE180ACE180B9,ဦးထြန္းေအာင္ေက်ာ္,ရခိုင္တိုင္းရင္းသားမ်ားတိုးတက္ေရးပါတီ,ပုဏၰားကြၽန္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/7.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%20%28%E1%80%95%E1%80%AF%E1%80%8F%E1%80%B9%E1%80%8F%E1%80%AC%E1%80%B8%E1%80%80%E1%80%BC%E1%80%BA%E1%80%94%E1%80%B9%E1%80%B8%29.jpg?itok=K_bQjmzh,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9
E180A5E180AEE180B8E181BEE18080E1808AE180B9E1809EE180AC,ဦးၾကည္သာ,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ဂြ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/3.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%8A%E1%80%AE%E1%80%B1%E1%80%9C%E1%80%B8%28%E1%80%81%29%E1%80%A5%E1%80%AE%E1%80%B8%E1%81%BE%E1%80%80%E1%80%8A%E1%80%B9%E1%80%9E%E1%80%AC%20%28%E1%80%82%E1%80%BC%29.jpg?itok=pMX3Ym7W,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%81%BE%E1%80%80%E1%80%8A%E1%80%B9%E1%80%9E%E1%80%AC
E180A5E180AEE180B8E180B1E180A1E180ACE18084E180B9E180B1E18087E180ACE180B9E1809DE18084E180B9E180B8,ဦးေအာင္ေဇာ္ဝင္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေမာင္ေတာ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/9.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%87%E1%80%AC%E1%80%B9%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%28%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%90%E1%80%AC%29.jpg?itok=sEgz54xy,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%87%E1%80%AC%E1%80%B9%E1%80%9D%E1%80%84%E1%80%B9%E1%80%B8
E180B1E18092E180ABE18080E180B9E18090E180ACE18085E180B6E1809CE18288E180ADE18084E180B9,ေဒါက္တာစံလႈိင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေတာင္ကုတ္ ​ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/5.%E1%80%B1%E1%80%92%E1%80%AB%E1%80%80%E1%80%B9%E1%80%90%E1%80%AC%E1%80%85%E1%80%B6%E1%80%9C%E1%80%AD%E1%82%88%E1%80%AD%E1%80%84%E1%80%B9%20%28%E1%80%B1%E1%80%90%E1%80%AC%E1%80%84%E1%80%B9%E1%80%80%E1%80%AF%E1%80%90%E1%80%B9%29.jpg?itok=8OVUjXYs,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%B1%E1%80%92%E1%80%AB%E1%80%80%E1%80%B9%E1%80%90%E1%80%AC%E1%80%85%E1%80%B6%E1%80%9C%E1%82%88%E1%80%AD%E1%80%84%E1%80%B9
E1809EE180B0E1809BE180A6E180B8E180B1E1809BE1828AE18099E18094E180B9E180B8,သူရဦးေရႊမန္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေဇယ်ာသီရိ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/Thura%20U%20Shwe%20Mann.jpg?itok=JeNBhlBY,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%9E%E1%80%B0%E1%80%9B%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%9B%E1%82%8A%E1%80%99%E1%80%94%E1%80%B9%E1%80%B8
E180A6E180B8E18081E18084E180B9E180B1E18099E180ACE18084E180B9E180BBE18099E18084E180B7E180B9-0,ဦးခင္ေမာင္ျမင့္,တိုင္းရင္းသားစည္းလုံးညီညြတ္ေရးပါတီ,ေပါင္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/25/4.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7%20%28%E1%80%B1%E1%80%95%E1%80%AB%E1%80%84%E1%80%B9%29.jpg?itok=55oo-XKm,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%BB%E1%80%99%E1%80%84%E1%80%B7%E1%80%B9-0
E180A6E180B8E180B1E18087E180ACE180B9E18091E180BCE18094E180B9E180B8-0,ဦးေဇာ္ထြန္း,ရွမ္းတိုင္းရင္းသားမ်ားဒီမိုကရက္တစ္ပါတီ,မိုးေမာက္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/11.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%87%E1%80%AC%E1%80%B9%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%20%28%E1%80%99%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%B1%E1%80%99%E1%80%AC%E1%80%80%E1%80%B9%29.jpg?itok=4HwXp7fy,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%87%E1%80%AC%E1%80%B9%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8-0
E180A6E180B8E180B1E180A1E180ACE18084E180B9E180BBE18099E1809EE18094E180B9E180B8,ဦးေအာင္ျမသန္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေညာင္တုန္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/8.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%BB%E1%80%99%E1%80%9E%E1%80%94%E1%80%B9%E1%80%B8%20%28%E1%80%B1%E1%80%8A%E1%80%AC%E1%80%84%E1%80%B9%E1%80%90%E1%80%AF%E1%80%94%E1%80%B9%E1%80%B8%29.jpg?itok=hNIF-Z3O,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%BB%E1%80%99%E1%80%9E%E1%80%94%E1%80%B9%E1%80%B8
E180A5E180AEE180B8E18080E180ADE180AFE18080E180ADE180AFE1809CE180BCE18084E180B9,ဦးကိုကိုလြင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေမာ္လၿမိဳင္ကၽြန္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/15.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%80%E1%80%AD%E1%80%AF%E1%80%80%E1%80%AD%E1%80%AF%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9%20%28%E1%80%B1%E1%80%99%E1%80%AC%E1%80%B9%E1%80%9C%E1%81%BF%E1%80%99%E1%80%AD%E1%80%B3%E1%80%84%E1%80%B9%E1%80%80%E1%80%BC%E1%80%BA%E1%80%94%E1%80%B9%E1%80%B8%29.jpg?itok=Kc-BfX6K,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%80%E1%80%AD%E1%80%AF%E1%80%80%E1%80%AD%E1%80%AF%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9
E180A5E180AEE180B8E18085E180ADE180AFE18084E180B9E180B8E180B1E180A1E180ACE18084E180B9E1809CE180BD,ဦးစိုင္းေအာင္လွ,ရွမ္းတိုင္းရင္းသားမ်ားဒီမိုကရက္တစ္ပါတီ,နမၼတူ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/15.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%9C%E1%80%BD%20%28%E1%80%94%E1%80%99%E1%80%B9%E1%80%99%E1%80%90%E1%80%B0%29.jpg?itok=JQwsrrWu,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%9C%E1%80%BD
