id,name,area,area_id,image,term,source,group,birth_year
otuzowa-aynabat-amangeldiyewna,Aýnabat Amangeldiýewna Otuzowa,Daşoguz welaýaty,47,http://mejlis2.bushluk.com/site/assets/files/2073/47_otuzowa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/otuzowa-aynabat-amangeldiyewna/,Türkmenistanyň Demokratik partiýasy,1967
orazmyrat-babayewic-orazklycew,Orazmyrat Babaýewiç Orazklyçew,Daşoguz welaýaty,48,http://mejlis2.bushluk.com/site/assets/files/2074/48_orazklycew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/orazmyrat-babayewic-orazklycew/,Türkmenistanyň Demokratik partiýasy,1962
batyr-durdykylycowic-berdiyew,Batyr Durdykylyçowiç Berdiýew,Daşoguz welaýaty,49,http://mejlis2.bushluk.com/site/assets/files/2075/49_berdiyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/batyr-durdykylycowic-berdiyew/,Türkmenistanyň Demokratik partiýasy,1963
abdullayew-geldimyrat,Geldimyrat Abdullaýew,Daşoguz welaýaty,50,http://mejlis2.bushluk.com/site/assets/files/2076/50_abdullayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/abdullayew-geldimyrat/,Türkmenistanyň Demokratik partiýasy,1964
gurbanow-ashyrbay,Aşyrbaý Gurbanow,Daşoguz welaýaty,51,http://mejlis2.bushluk.com/site/assets/files/2077/51_gurbanow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/gurbanow-ashyrbay/,Türkmenistanyň Demokratik partiýasy,1966
baylyyew-bayrambay-nurtakowic,Baýrambaý Nurtakowiç Baýlyýew,Daşoguz welaýaty,52,http://mejlis2.bushluk.com/site/assets/files/2078/52_baylyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/baylyyew-bayrambay-nurtakowic/,Türkmenistanyň Demokratik partiýasy,1966
allanazarow-allanazar-jumabayewic,Allanazar Jumabaýewiç Allanazarow,Daşoguz welaýaty,53,http://mejlis2.bushluk.com/site/assets/files/2079/55_allanazarow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/allanazarow-allanazar-jumabayewic/,Türkmenistanyň Demokratik partiýasy,1972
seyilow-bayly-toylyyewic,Baýly Toýlyýewiç Seýilow,Daşoguz welaýaty,54,http://mejlis2.bushluk.com/site/assets/files/2080/54_seyilow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/seyilow-bayly-toylyyewic/,Türkmenistanyň Demokratik partiýasy,1959
atayew-gurtmyrat-gazakowic,Gurtmyrat Gazakowiç Ataýew,Daşoguz welaýaty,55,http://mejlis2.bushluk.com/site/assets/files/2081/55_atayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/atayew-gurtmyrat-gazakowic/,Türkmenistanyň Demokratik partiýasy,1971
tuwakow-merdan-bayramdurdyyewic,Merdan Baýramdurdyýewiç Tuwakow,Daşoguz welaýaty,56,http://mejlis2.bushluk.com/site/assets/files/2082/56_tuwakow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/tuwakow-merdan-bayramdurdyyewic/,Türkmenistanyň Demokratik partiýasy,1971
jumamyradowa-maya,Maýa Jumamyradowa,Daşoguz welaýaty,57,http://mejlis2.bushluk.com/site/assets/files/2083/57_jumamyradowa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/jumamyradowa-maya/,Türkmenistanyň Demokratik partiýasy,1963
durdyyew-gurbangylyc-arazowic,Gurbangylyç Arazowiç Durdyýew,Daşoguz welaýaty,58,http://mejlis2.bushluk.com/site/assets/files/2084/58_durdyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/durdyyew-gurbangylyc-arazowic/,Türkmenistanyň Demokratik partiýasy,1966
owezow-komek,Kömek Öwezow,Daşoguz welaýaty,59,http://mejlis2.bushluk.com/site/assets/files/2085/59_owezow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/owezow-komek/,Türkmenistanyň Demokratik partiýasy,1963
abdysetdarow-amangeldi-ashyrgeldiewi,Amangeldi Aşyrgeldiýewiç Abdysetdarow,Daşoguz welaýaty,60,http://mejlis2.bushluk.com/site/assets/files/2086/60_abdysetdarow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/abdysetdarow-amangeldi-ashyrgeldiewi/,Türkmenistanyň Demokratik partiýasy,1974
amannazarowa-akjagul-hudaykulyyewna,Akjagül Hudaýgulyýewna Amannazarowa,Daşoguz welaýaty,61,http://mejlis2.bushluk.com/site/assets/files/2087/61_amannazarowa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/amannazarowa-akjagul-hudaykulyyewna/,Türkmenistanyň Demokratik partiýasy,1958
babayew-baymyrat-atanayewic,Baýmyrat Atanaýewiç Babaýew,Daşoguz welaýaty,62,http://mejlis2.bushluk.com/site/assets/files/2088/62_babayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/babayew-baymyrat-atanayewic/,Türkmenistanyň Demokratik partiýasy,1963
hydyrow-magsat-hydyrowic,Magsat Hydyrowiç Hydyrow,Daşoguz welaýaty,63,http://mejlis2.bushluk.com/site/assets/files/2089/63_hydyrow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/hydyrow-magsat-hydyrowic/,Türkmenistanyň Demokratik partiýasy,1969
sabyrow-begenc-jumabayewic,Begenç Jumabaýewiç Sabyrow,Daşoguz welaýaty,64,http://mejlis2.bushluk.com/site/assets/files/2090/64_sabyrow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/sabyrow-begenc-jumabayewic/,Türkmenistanyň Demokratik partiýasy,1971
allayew-ashyrdurdy-aranowic,Aşyrdurdy Aranowiç Allaýew,Daşoguz welaýaty,65,http://mejlis2.bushluk.com/site/assets/files/2091/65_allayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/allayew-ashyrdurdy-aranowic/,Türkmenistanyň Demokratik partiýasy,1953
begjikow-batyr-amanmuradowic,Batyr Amanmyradowiç Begjikow,Daşoguz welaýaty,66,http://mejlis2.bushluk.com/site/assets/files/2092/66_begjikow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/begjikow-batyr-amanmuradowic/,Türkmenistanyň Demokratik partiýasy,1969
nuryyew-batyr-mamijikowic,Batyr Mämijikowiç Nuryýew,Daşoguz welaýaty,67,http://mejlis2.bushluk.com/site/assets/files/2093/67_nuryyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/nuryyew-batyr-mamijikowic/,Türkmenistanyň Demokratik partiýasy,1976
gurjiyew-bayramdurdy-gurbandurdyyewic,Baýramdurdy Gurbandurdyýewiç Gürjiýew,Daşoguz welaýaty,68,http://mejlis2.bushluk.com/site/assets/files/2094/68_gurjiyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/gurjiyew-bayramdurdy-gurbandurdyyewic/,Türkmenistanyň Demokratik partiýasy,1966
babayew-kasymguly-gulmyradowic,Kasymguly Gulmyradowiç Babaýew,Daşoguz welaýaty,69,http://mejlis2.bushluk.com/site/assets/files/2095/69_babayew_k_g.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/babayew-kasymguly-gulmyradowic/,Türkmenistanyň Demokratik partiýasy,1966
ayydow-kadyrberdi,Kadyrberdi Aýydow,Lebap welaýaty,70,http://mejlis2.bushluk.com/site/assets/files/2097/70_ayydow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/ayydow-kadyrberdi/,Türkmenistanyň Demokratik partiýasy,1950
pilnowa-kamyla,Kamyla Pilnowa,Lebap welaýaty,71,http://mejlis2.bushluk.com/site/assets/files/2098/71_pilnowa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/pilnowa-kamyla/,Türkmenistanyň Demokratik partiýasy,1961
hudaynazarow-pirnazar,Pirnazar Hudaýnazarow,Lebap welaýaty,72,http://mejlis2.bushluk.com/site/assets/files/2099/72_hudaynazarow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/hudaynazarow-pirnazar/,Türkmenistanyň Demokratik partiýasy,1958
caryyew-atahan,Atahan Çaryýew,Lebap welaýaty,73,http://mejlis2.bushluk.com/site/assets/files/2100/73_caryyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/caryyew-atahan/,Türkmenistanyň Demokratik partiýasy,1973
babakulyyew-tursunkuly,Tursunkuly Babakulyýew,Lebap welaýaty,74,http://mejlis2.bushluk.com/site/assets/files/2101/74_babakuluyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/babakulyyew-tursunkuly/,Türkmenistanyň Demokratik partiýasy,1956
ibragimow-batyr-sapargulyyewic,Batyr Sapargulyýewiç Ibragimow,Lebap welaýaty,75,http://mejlis2.bushluk.com/site/assets/files/2102/75_ibragimow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/ibragimow-batyr-sapargulyyewic/,Türkmenistanyň Demokratik partiýasy,1965
goccyyew-yusup-seyliyewic,Ýusup Seýliýewiç Goççyýew,Lebap welaýaty,76,http://mejlis2.bushluk.com/site/assets/files/2103/76_goccyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/goccyyew-yusup-seyliyewic/,Türkmenistanyň Demokratik partiýasy,1959
seripow-yolda-hallyyewic,Ýoldaş Hallyýewiç Şeripow,Lebap welaýaty,77,http://mejlis2.bushluk.com/site/assets/files/2104/77_seripow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/seripow-yolda-hallyyewic/,Türkmenistanyň Demokratik partiýasy,1973
durdyyew-geldimurat-kurbanowic,Geldimurat Kurbanowiç Durdyýew,Lebap welaýaty,78,http://mejlis2.bushluk.com/site/assets/files/2105/78_durdyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/durdyyew-geldimurat-kurbanowic/,Türkmenistanyň Demokratik partiýasy,1956
orazow-batyr-caryyewic,Batyr Çaryýewiç Orazow,Lebap welaýaty,79,http://mejlis2.bushluk.com/site/assets/files/2106/79_orazow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/orazow-batyr-caryyewic/,Türkmenistanyň Demokratik partiýasy,1967
mahmedowa-jemile,Jemile Mahmedowa,Lebap welaýaty,80,http://mejlis2.bushluk.com/site/assets/files/2107/80_mahmedowa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/mahmedowa-jemile/,Türkmenistanyň Demokratik partiýasy,1972
bayramdurdyyew-yazmyrat-ballyyewic,Ýazmyrat Ballyýewiç Baýramdurdyýew,Lebap welaýaty,81,http://mejlis2.bushluk.com/site/assets/files/2108/81_bayramdurdyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/bayramdurdyyew-yazmyrat-ballyyewic/,Türkmenistanyň Demokratik partiýasy,1969
hudayberdiyewa-arzuw-jumageldiyewna,Arzuw Jumageldiýewna Hudaýberdiýewa,Lebap welaýaty,82,http://mejlis2.bushluk.com/site/assets/files/2109/82_hudayberdiyewa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/hudayberdiyewa-arzuw-jumageldiyewna/,Türkmenistanyň Demokratik partiýasy,1981
jumayew-jumadurdy-owezdurdyyewic,Jumadurdy Öwezdurdyýewiç Jumaýew,Lebap welaýaty,84,http://mejlis2.bushluk.com/site/assets/files/2110/84_jumayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/jumayew-jumadurdy-owezdurdyyewic/,Türkmenistanyň Demokratik partiýasy,1962
row-enow-rozy-babagulyyewic,Rozy Babagulyýewiç Röwşenow,Lebap welaýaty,85,http://mejlis2.bushluk.com/site/assets/files/2111/85_rowsenow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/row-enow-rozy-babagulyyewic/,Türkmenistanyň Demokratik partiýasy,1958
jumayew-jumamyrat,Jumamyrat Jumaýew,Lebap welaýaty,86,http://mejlis2.bushluk.com/site/assets/files/2112/86_jumayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/jumayew-jumamyrat/,Türkmenistanyň Demokratik partiýasy,1956
hatamow-pirguly-asdanoglyyewic,Pirguly Asdanoglyýewiç Hatamow,Lebap welaýaty,87,http://mejlis2.bushluk.com/site/assets/files/2113/87_hatamow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/hatamow-pirguly-asdanoglyyewic/,Türkmenistanyň Demokratik partiýasy,1971
owlyagulyyew-astanaguly,Astanaguly Öwlýagulyýew,Lebap welaýaty,88,http://mejlis2.bushluk.com/site/assets/files/2114/88_owlyagulyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/owlyagulyyew-astanaguly/,Türkmenistanyň Demokratik partiýasy,1965
yazjumayew-allanazar-akmyradowic,Allanazar Akmyradowiç Ýazjumaýew,Lebap welaýaty,90,http://mejlis2.bushluk.com/site/assets/files/2115/90_yazjumayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/yazjumayew-allanazar-akmyradowic/,Türkmenistanyň Demokratik partiýasy,1978
abdykerimow-ir-rozyyewic,Şir Rozyýewiç Abdykerimow,Lebap welaýaty,91,http://mejlis2.bushluk.com/site/assets/files/2116/91_abdykerimow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/abdykerimow-ir-rozyyewic/,Türkmenistanyň Demokratik partiýasy,1976
kerimow-ishanguly,Işanguly Kerimow,Lebap welaýaty,92,http://mejlis2.bushluk.com/site/assets/files/2117/92_kerimow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/kerimow-ishanguly/,Türkmenistanyň Demokratik partiýasy,1947
kurbanow-perdemurat-ashyrowic,Perdemurat Aşyrowiç Kurbanow,Lebap welaýaty,93,http://mejlis2.bushluk.com/site/assets/files/2118/93_kurbanow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/kurbanow-perdemurat-ashyrowic/,Türkmenistanyň Demokratik partiýasy,1974
seyidow-shohrat-dermanowic,Şöhrat Dermanowiç Seýidow,Lebap welaýaty,94,http://mejlis2.bushluk.com/site/assets/files/2119/94_seyidow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/seyidow-shohrat-dermanowic/,Türkmenistanyň Demokratik partiýasy,1980
rahmanow-kurbannazar,Kurbannazar Rahmanow,Lebap welaýaty,95,http://mejlis2.bushluk.com/site/assets/files/2120/95_rahmanow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/rahmanow-kurbannazar/,Türkmenistanyň Demokratik partiýasy,1965
karyagdyyew-babamurat-allaberdiyewic,Babamurat Allaberdiýewiç Karýagdyýew,Lebap welaýaty,96,http://mejlis2.bushluk.com/site/assets/files/2121/96_garyagdyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/karyagdyyew-babamurat-allaberdiyewic/,Türkmenistanyň Demokratik partiýasy,1974
soltanow-atajan-jumayewic,Atajan Jumaýewiç Soltanow,Mary welaýaty,100,http://mejlis2.bushluk.com/site/assets/files/2123/100_soltanow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/soltanow-atajan-jumayewic/,Türkmenistanyň Demokratik partiýasy,1978
atambayew-tahir-abdura-itowic,Tahyr Abduraşitowiç Atambaýew,Mary welaýaty,101,http://mejlis2.bushluk.com/site/assets/files/2124/101_atambayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/atambayew-tahir-abdura-itowic/,Türkmenistanyň Demokratik partiýasy,1968
orazgeldiyewa-soltan,Soltan Orazgeldiýewa,Mary welaýaty,102,http://mejlis2.bushluk.com/site/assets/files/2125/102_orazgeldiyewa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/orazgeldiyewa-soltan/,Türkmenistanyň Demokratik partiýasy,1963
atajanow-maksat-kakajanowic,Maksat Kakajanowiç Atajanow,Mary welaýaty,104,http://mejlis2.bushluk.com/site/assets/files/2127/104_atajanow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/atajanow-maksat-kakajanowic/,Türkmenistanyň Demokratik partiýasy,1981
allalyyew-geldimyrat-saparmyradowic,Geldimyrat Saparmyradowiç Allalyýew,Mary welaýaty,105,http://mejlis2.bushluk.com/site/assets/files/2128/105_allalyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/allalyyew-geldimyrat-saparmyradowic/,Türkmenistanyň Demokratik partiýasy,1966
bekmyradow-agajan,Agajan Bekmyradow,Mary welaýaty,106,http://mejlis2.bushluk.com/site/assets/files/2129/106_bekmyradow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/bekmyradow-agajan/,Türkmenistanyň Demokratik partiýasy,1974
hojamammedow-ba-im-gurbanmuhammedowic,Bäşim Gurbanmuhammedowiç Hojamämmedow,Mary welaýaty,107,http://mejlis2.bushluk.com/site/assets/files/2130/107_hojamammedow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/hojamammedow-ba-im-gurbanmuhammedowic/,Türkmenistanyň Demokratik partiýasy,1971
babayew-gurbanmuhammet-durdyyewic,Gurbanmuhammet Durdyýewiç Babaýew,Mary welaýaty,108,http://mejlis2.bushluk.com/site/assets/files/2131/108_babayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/babayew-gurbanmuhammet-durdyyewic/,Türkmenistanyň Demokratik partiýasy,1962
jumadurdyyewa-ogultac-nurmuhammedowna,Ogultäç Nurmuhammedowna Jumadurdyýewa,Mary welaýaty,109,http://mejlis2.bushluk.com/site/assets/files/2132/109_jumadurdyyewa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/jumadurdyyewa-ogultac-nurmuhammedowna/,Türkmenistanyň Demokratik partiýasy,1967
annaberdiyew-dowranberdi-orazberdiyewic,Döwranberdi Orazberdiýewiç Annaberdiýew,Mary welaýaty,110,http://mejlis2.bushluk.com/site/assets/files/2133/110_annaberdiyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/annaberdiyew-dowranberdi-orazberdiyewic/,Türkmenistanyň Demokratik partiýasy,1970
orazow-atamyrat,Atamyrat Orazow,Mary welaýaty,111,http://mejlis2.bushluk.com/site/assets/files/2134/111_orazow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/orazow-atamyrat/,Türkmenistanyň Demokratik partiýasy,1963
gurbanmyradow-tirki-myrat-orazdurdyyewic,Tirkişmyrat Orazdurdyýewiç Gurbanmyradow,Mary welaýaty,112,http://mejlis2.bushluk.com/site/assets/files/2135/112_gurbanmyradow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/gurbanmyradow-tirki-myrat-orazdurdyyewic/,Türkmenistanyň Demokratik partiýasy,1958
begnepesow-kakamyrat-caryyewic,Kakamyrat Çaryýewiç Begnepesow,Mary welaýaty,113,http://mejlis2.bushluk.com/site/assets/files/2136/113_begnepesow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/begnepesow-kakamyrat-caryyewic/,Türkmenistanyň Demokratik partiýasy,1966
saparow-atajan-kakajanowic,Atajan Kakajanowiç Saparow,Mary welaýaty,114,http://mejlis2.bushluk.com/site/assets/files/2137/114_saparow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/saparow-atajan-kakajanowic/,Türkmenistanyň Demokratik partiýasy,1980
annayew-orazberdi-amannurowic,Orazberdi Amannurowiç Annaýew,Mary welaýaty,115,http://mejlis2.bushluk.com/site/assets/files/2138/115_annayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/annayew-orazberdi-amannurowic/,Türkmenistanyň Demokratik partiýasy,1964
a-yrow-hojanepes,Hojanepes Aşyrow,Mary welaýaty,116,http://mejlis2.bushluk.com/site/assets/files/2139/116_asyrow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/a-yrow-hojanepes/,Türkmenistanyň Demokratik partiýasy,1954
garayew-atamyrat-e-ekgulowic,Atamyrat Eşekgulowiç Garaýew,Mary welaýaty,117,http://mejlis2.bushluk.com/site/assets/files/2140/117_garayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/garayew-atamyrat-e-ekgulowic/,Türkmenistanyň Demokratik partiýasy,1968
atayew-nurberdi-kakajanowic,Nurberdi Kakajanowiç Ataýew,Mary welaýaty,118,http://mejlis2.bushluk.com/site/assets/files/2141/118_atayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/atayew-nurberdi-kakajanowic/,Türkmenistanyň Demokratik partiýasy,1961
meredow-rejepgeldi-yazjumayewic,Rejepgeldi Ýazjumaýewiç Meredow,Mary welaýaty,119,http://mejlis2.bushluk.com/site/assets/files/2142/119_meredow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/meredow-rejepgeldi-yazjumayewic/,Türkmenistanyň Demokratik partiýasy,1961
muhammetorazow-gurbanmyrat-allaberdiyewic,Gurbanmyrat Allaberdiýewiç Muhammetorazow,Mary welaýaty,120,http://mejlis2.bushluk.com/site/assets/files/2143/120_muhammetorazow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/muhammetorazow-gurbanmyrat-allaberdiyewic/,Türkmenistanyň Demokratik partiýasy,1973
carykulyyewa-guljahan-amanmyradowna,Güljahan Amanmyradowna Çarykulyýewa,Mary welaýaty,121,http://mejlis2.bushluk.com/site/assets/files/2144/121_carykulyyewa.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/carykulyyewa-guljahan-amanmyradowna/,Türkmenistanyň Demokratik partiýasy,1970
myradow-myrat-jumageldiyewic,Myrat Jumageldiýewiç Myradow,Mary welaýaty,122,http://mejlis2.bushluk.com/site/assets/files/2145/122_myradow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/myradow-myrat-jumageldiyewic/,Türkmenistanyň Demokratik partiýasy,1971
rahmanow-yalkap-agamyradowic,Ýalkap Agamyradowiç Rahmanow,Mary welaýaty,123,http://mejlis2.bushluk.com/site/assets/files/2146/123_rahmanow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/rahmanow-yalkap-agamyradowic/,Türkmenistanyň Demokratik partiýasy,1970
gokceyew-begmyrat-yag-ymyradowic,Begmyrat Ýagşymyradowiç Gökçeýew,Mary welaýaty,124,http://mejlis2.bushluk.com/site/assets/files/2147/124_gokceyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/gokceyew-begmyrat-yag-ymyradowic/,Türkmenistanyň Demokratik partiýasy,1970
hudaygulyyew-nurmuhammet-bayramowic,Nurmuhammet Baýramowiç Hudaýgulyýew,Mary welaýaty,125,http://mejlis2.bushluk.com/site/assets/files/2148/125_hudaygulyyew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/hudaygulyyew-nurmuhammet-bayramowic/,Türkmenistanyň Demokratik partiýasy,1969
hummedow-orazgeldi,Orazgeldi Hummedow,Mary welaýaty,97,http://mejlis2.bushluk.com/site/assets/files/2149/97_hummedow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/hummedow-orazgeldi/,Türkmenistanyň Demokratik partiýasy,1946
atayew-shamuhammet-akmuhammedowic,Şamuhammet Akmuhammedowiç Ataýew,Mary welaýaty,98,http://mejlis2.bushluk.com/site/assets/files/2150/98_atayew.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/atayew-shamuhammet-akmuhammedowic/,Türkmenistanyň Demokratik partiýasy,1967
ybytow-alty-orazberdiyewic,Alty Orazberdiýewiç Ybytow,Mary welaýaty,99,http://mejlis2.bushluk.com/site/assets/files/2151/99_ybytow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/ybytow-alty-orazberdiyewic/,Türkmenistanyň Demokratik partiýasy,1981
kakageldi-gurbanow,Kakageldi Isaýewiç Gurbanow,Mary welaýaty,103,http://mejlis2.bushluk.com/site/assets/files/14078/img120.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/kakageldi-gurbanow/,Türkmenistanyň Demokratik partiýasy,1962
orazmammet-mammedow,Orazmämmet Saparmämmedowiç Mämmedow,Ahal welaýaty,25,http://mejlis2.bushluk.com/site/assets/files/14091/foto.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/orazmammet-mammedow/,Türkmenistanyň senagatçylar we telekeçiler partiýasy,1984
annagurbanow-bashim-durdyyewic,Bäşim Durdyýewiç Annagurbanow,Mary welaýaty,103,http://mejlis2.bushluk.com/site/assets/files/14094/103_annagurbanow.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/annagurbanow-bashim-durdyyewic/,Türkmenistanyň Demokratik partiýasy,1960
gokow-tagandurdy,Tagandurdy Gökow,Mary welaýaty,99,http://mejlis2.bushluk.com/site/assets/files/14095/foto.150x0.jpg,4,http://mejlis2.bushluk.com/tm/parliamentaries/convocations/conv-iv/members-list/gokow-tagandurdy/,Türkmenistanyň Demokratik partiýasy,1957
